symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert,earnings_passed
TRMB,Information Technology,Trimble Inc.,2024-01-22,50.98,-4.17,10.63,-3.94,-0.35,0.333,62,65,59,62.3,,,,,,,,,,,,,,,,,,,,,,,65,27,27,,27,剛爆發,False
SWKS,Information Technology,Skyworks Solutions,2024-01-22,95.59,-6.96,19.4,-7.12,-0.45,0.333,68,52,66,62.8,,,,,,,,,,,,,,,,,,,,,,,66,27,27,,27,剛爆發,False
TXN,Information Technology,Texas Instruments,2024-01-22,151.97,-3.74,15.7,-7.16,-0.59,0.333,61,60,67,61.9,,,,,,,,,,,,,,,,,,,,,,,67,27,27,,27,剛爆發,False
PLTR,Information Technology,Palantir Technologies,2024-01-22,16.35,-4.78,8.49,-8.2,-3.17,0.333,64,66,68,65.4,,,,,,,,,,,,,,,,,,,,,,,68,27,27,,27,剛爆發,False
HPE,Information Technology,Hewlett Packard Enterprise,2024-01-22,14.88,-6.71,4.96,-6.85,-3.86,0.333,67,68,64,66.7,,,,,,,,,,,,,,,,,,,,,,,69,27,27,,27,剛爆發,False
ZBRA,Information Technology,Zebra Technologies,2024-01-22,252.17,-7.74,21.72,-15.71,-4.36,0.333,69,45,70,62.0,,,,,,,,,,,,,,,,,,,,,,,70,27,27,,27,剛爆發,False
FSLR,Information Technology,First Solar,2024-01-22,147.83,-14.19,3.19,-29.06,-17.28,0.333,72,69,71,70.9,,,,,,,,,,,,,,,,,,,,,,,71,27,27,,27,剛爆發,False
ON,Information Technology,ON Semiconductor,2024-01-22,71.71,-14.15,-14.14,-31.76,-22.95,0.0,71,72,72,71.5,,,,,,,,,,,,,,,,,,,,,,,72,27,27,,27,剛爆發,False
CRH,Materials,CRH plc,2024-01-22,67.82,1.14,35.8,18.87,18.67,1.0,4,1,1,2.5,,,False,True,63.51,6.79,1.051,False,68.95,-1.65,0.13,1.33,10.0,10.0,3561550.0,3390010.0,1.0,3976000.0,3472950.0,3612686.0,1.101,84.24,1,8,4,4.4,3,吃老本,False
MLM,Materials,Martin Marietta Materials,2024-01-22,494.73,0.54,25.91,12.15,12.68,1.0,6,5,4,5.3,15.0,15.29,False,True,475.97,4.18,0.932,False,503.81,-1.8,-0.77,0.4,10.0,10.0,247440.0,265590.0,1.0,173600.0,235950.0,237946.0,0.73,81.23,2,9,18,8.0,8,吃老本,True
PKG,Materials,Packaging Corporation of America,2024-01-22,161.55,5.56,15.36,14.33,12.39,1.0,1,12,2,4.5,16.22,6.38,False,True,153.15,8.8,1.35,False,166.25,-2.83,4.61,4.21,11.0,9.0,786054.0,582200.0,1.222,700900.0,692780.0,692086.0,1.013,96.33,3,2,8,3.6,1,,True
ECL,Materials,Ecolab,2024-01-22,193.52,0.07,26.44,8.76,11.01,1.0,8,4,6,6.4,1.16,2.43,False,True,189.05,3.02,0.867,False,197.41,-1.97,-0.69,-0.45,8.0,12.0,891525.0,1027791.0,0.667,688600.0,1116580.0,1007520.0,0.683,74.63,4,18,19,12.6,13,吃老本,True
SHW,Materials,Sherwin-Williams,2024-01-22,295.28,-3.22,28.18,8.24,10.36,0.667,18,3,7,11.3,0.59,15.05,False,True,287.57,5.66,1.144,False,307.3,-3.91,-0.71,-3.65,8.0,12.0,1724362.0,1506683.0,0.667,1721500.0,1712280.0,1646400.0,1.046,77.56,5,14,7,9.0,9,吃老本,True
AVY,Materials,Avery Dennison,2024-01-22,191.5,-0.57,18.35,9.81,9.35,0.667,10,10,5,9.0,0.01,-7.68,False,True,186.51,5.26,0.819,False,194.84,-1.72,0.2,-0.86,12.0,8.0,341691.0,417000.0,1.5,404400.0,339560.0,368033.0,1.099,86.4,6,6,5,5.8,4,,True
STLD,Materials,Steel Dynamics,2024-01-22,112.09,-1.78,11.81,12.59,8.8,0.667,15,16,3,12.9,-0.51,-0.79,False,True,111.77,7.79,1.181,False,129.85,-13.68,2.78,-3.71,12.0,8.0,1332225.0,1128487.0,1.5,996100.0,1393740.0,1344413.0,0.741,92.04,7,3,17,7.4,6,,True
IP,Materials,International Paper,2024-01-22,33.76,3.93,15.01,8.06,8.76,1.0,2,14,8,6.8,10.27,53.08,False,True,32.5,7.44,1.298,False,35.65,-5.32,2.26,3.02,9.0,11.0,3081988.0,2373645.0,0.818,2558500.0,2696120.0,2775760.0,0.922,87.71,8,5,10,7.2,5,,True
SW,Materials,Smurfit Westrock,2024-01-22,36.84,-1.3,29.6,2.74,8.44,0.667,12,2,11,8.8,,,False,True,34.08,12.02,9.608,False,40.05,-8.02,10.87,-2.16,3.0,7.0,4666.0,485.0,0.429,9900.0,1190.0,2093.0,4.729,100.0,9,1,1,4.2,2,剛爆發,False
NUE,Materials,Nucor,2024-01-22,168.8,0.61,18.58,4.3,6.95,1.0,5,9,10,7.2,8.03,4.35,False,True,161.75,7.0,0.883,False,173.85,-2.9,4.98,-1.26,12.0,8.0,1361283.0,1541312.0,1.5,1370600.0,1512790.0,1474580.0,0.929,89.19,10,4,9,7.4,6,剛爆發,True
IFF,Materials,International Flavors & Fragrances,2024-01-22,78.11,1.59,22.45,-1.45,5.28,0.667,3,6,16,6.5,19.19,-22.34,False,True,73.86,7.49,0.912,False,106.51,-26.67,3.45,1.04,9.0,11.0,1647611.0,1806454.0,0.818,1802600.0,2381290.0,1983053.0,0.909,80.24,11,13,11,11.8,12,,True
BALL,Materials,Ball Corporation,2024-01-22,55.3,-0.49,22.08,-1.85,4.47,0.333,9,7,17,10.0,2.78,0.18,False,True,54.11,6.66,0.885,False,59.15,-6.52,3.08,-1.16,10.0,10.0,1454630.0,1643830.0,1.0,1760800.0,1464160.0,1487120.0,1.184,81.02,12,10,2,9.2,10,,True
LIN,Materials,Linde plc,2024-01-22,391.31,-1.62,9.38,4.61,4.24,0.667,14,18,9,14.2,1.62,2.37,False,False,395.11,2.51,0.812,False,420.53,-6.95,-0.82,-1.74,9.0,11.0,1214255.0,1494572.0,0.818,1146600.0,1487260.0,1396820.0,0.821,75.12,13,17,15,15.0,17,,True
VMC,Materials,Vulcan Materials Company,2024-01-22,218.31,-2.05,15.04,1.39,3.94,0.667,16,13,12,14.3,2.72,19.57,False,True,215.63,4.51,0.943,False,225.62,-3.24,-1.65,-1.53,9.0,11.0,618444.0,655518.0,0.818,691600.0,661600.0,630853.0,1.096,77.21,14,16,6,13.2,15,,True
PPG,Materials,PPG Industries,2024-01-22,134.85,-4.35,19.09,-0.68,3.34,0.333,20,8,15,15.4,2.21,6.81,False,False,135.38,5.04,0.758,False,142.76,-5.54,1.17,-4.74,9.0,11.0,1500966.0,1979127.0,0.818,1633300.0,2280040.0,1882200.0,0.868,73.17,15,19,13,16.2,18,,True
DOW,Materials,Dow Inc.,2024-01-22,46.64,-1.42,13.91,0.08,3.16,0.667,13,15,13,13.6,8.13,7.05,False,True,45.67,6.1,1.112,False,49.83,-6.4,2.37,-2.96,9.0,11.0,4635522.0,4168700.0,0.818,5240800.0,5028930.0,4726560.0,1.109,80.9,16,11,3,11.4,11,,True
LYB,Materials,LyondellBasell,2024-01-22,80.31,0.37,6.92,-0.42,1.62,0.667,7,19,14,12.0,22.29,6.14,False,True,79.68,4.76,1.019,False,84.75,-5.24,2.18,-1.08,9.0,11.0,1519400.0,1491700.0,0.818,1313200.0,1489690.0,1509766.0,0.87,80.32,17,12,12,14.0,16,,True
AMCR,Materials,Amcor,2024-01-22,42.9,-1.04,11.65,-4.15,0.58,0.333,11,17,19,14.4,5.39,7.47,False,True,42.88,6.53,1.371,False,52.43,-18.17,0.74,-1.85,9.0,11.0,1776533.0,1295623.0,0.818,1286140.0,1340466.0,1525554.0,0.843,85.45,18,7,14,12.8,14,剛爆發,True
FCX,Materials,Freeport-McMoRan,2024-01-22,38.37,-6.66,18.01,-8.56,-1.44,0.333,22,11,20,18.3,17.07,15.14,False,True,37.96,11.04,1.415,False,44.62,-14.0,2.12,-8.02,6.0,14.0,15196000.0,10739957.0,0.429,10135100.0,15114370.0,12957173.0,0.782,77.22,19,15,16,16.8,19,,True
CF,Materials,CF Industries,2024-01-22,73.08,-2.53,-2.5,-3.64,-3.08,0.0,17,21,18,18.4,,,,,,,,,,,,,,,,,,,,,,,20,20,20,,20,,False
APD,Materials,Air Products,2024-01-22,245.41,-4.35,-4.55,-12.6,-8.52,0.0,20,23,21,21.1,,,,,,,,,,,,,,,,,,,,,,,21,20,20,,20,,False
CTVA,Materials,Corteva,2024-01-22,44.67,-4.3,-3.76,-17.77,-10.9,0.0,19,22,24,20.9,,,,,,,,,,,,,,,,,,,,,,,22,20,20,,20,,False
MOS,Materials,Mosaic Company (The),2024-01-22,29.78,-9.8,-2.04,-19.0,-12.46,0.0,23,20,25,22.5,,,,,,,,,,,,,,,,,,,,,,,23,20,20,,20,,False
DD,Materials,DuPont,2024-01-22,77.33,-15.94,-9.91,-15.91,-14.42,0.0,24,24,22,23.6,,,,,,,,,,,,,,,,,,,,,,,24,20,20,,20,,False
NEM,Materials,Newmont,2024-01-22,32.68,-17.35,-11.34,-17.7,-16.02,0.0,26,26,23,25.4,,,,,,,,,,,,,,,,,,,,,,,25,20,20,,20,,False
ALB,Materials,Albemarle Corporation,2024-01-22,115.03,-17.05,-10.6,-42.11,-27.97,0.0,25,25,26,25.2,,,,,,,,,,,,,,,,,,,,,,,26,20,20,,20,剛爆發,False
SPG,Real Estate,Simon Property Group,2024-01-22,125.67,-0.48,37.78,17.64,18.15,0.667,6,2,2,4.0,-18.96,2.0,False,True,119.98,4.7,0.952,False,130.06,-3.37,0.24,-1.19,10.0,10.0,1294970.0,1359550.0,1.0,1010300.0,1419780.0,1383080.0,0.73,81.05,1,7,20,7.2,6,吃老本,False
DLR,Real Estate,Digital Realty,2024-01-22,132.9,6.41,18.1,18.81,15.53,1.0,1,14,1,4.9,-16.3,-41.36,False,True,125.62,7.8,1.222,False,134.22,-0.98,4.27,5.21,10.0,10.0,1740360.0,1424400.0,1.0,1917100.0,1870640.0,1650120.0,1.162,91.21,2,2,2,2.0,1,,True
BXP,Real Estate,"BXP, Inc.",2024-01-22,62.5,1.47,37.71,11.31,15.45,1.0,2,3,5,2.9,-212.43,11.33,False,True,57.2,9.69,1.064,False,65.22,-4.18,4.2,0.64,11.0,9.0,1436936.0,1350877.0,1.222,1146300.0,1486030.0,1467013.0,0.781,89.01,3,3,16,5.6,4,,False
HST,Real Estate,Host Hotels & Resorts,2024-01-22,16.87,1.18,33.88,12.09,14.81,1.0,3,5,4,3.8,45.45,-13.43,False,True,15.91,4.21,0.941,False,17.46,-3.38,-1.3,-0.1,9.0,11.0,6162188.0,6551363.0,0.818,4875200.0,6908770.0,6658013.0,0.732,78.15,4,11,19,9.8,7,吃老本,True
EXR,Real Estate,Extra Space Storage,2024-01-22,132.32,-8.02,42.85,6.4,11.91,0.667,29,1,7,16.2,30.76,-0.29,False,True,129.63,5.72,0.838,False,148.04,-10.62,0.48,-8.45,8.0,12.0,1039112.0,1240566.0,0.667,547600.0,1092540.0,1176786.0,0.465,69.78,5,21,23,15.0,13,吃老本,True
IRM,Real Estate,Iron Mountain,2024-01-22,62.46,-3.46,17.17,13.81,10.33,0.667,15,17,3,13.2,1.42,-1.47,False,True,61.11,5.97,0.954,False,65.33,-4.39,1.03,-3.82,11.0,9.0,1301809.0,1364755.0,1.222,1289500.0,1319460.0,1256393.0,1.026,83.15,6,5,5,5.4,3,,True
ARE,Real Estate,Alexandria Real Estate Equities,2024-01-22,108.42,-1.91,37.01,0.53,9.04,0.667,8,4,19,9.0,-1.44,31.47,False,True,104.48,6.99,0.881,False,144.13,-24.78,0.81,-2.85,12.0,8.0,889100.0,1009512.0,1.5,1054600.0,1032750.0,943646.0,1.118,86.53,7,4,3,5.0,2,,False
PLD,Real Estate,Prologis,2024-01-22,116.85,-4.82,31.2,3.99,8.59,0.667,22,6,15,15.8,10.57,36.17,False,True,114.44,6.49,0.751,False,125.96,-7.23,-1.22,-5.45,10.0,10.0,2595240.0,3453870.0,1.0,2333000.0,3203880.0,3059473.0,0.763,74.39,8,17,17,13.4,12,吃老本,True
CBRE,Real Estate,CBRE Group,2024-01-22,86.27,-7.33,30.42,4.7,8.12,0.667,28,7,13,18.7,8.16,7.76,False,True,85.1,6.82,0.962,False,94.27,-8.49,0.89,-7.87,9.0,11.0,1381222.0,1435681.0,0.818,1330900.0,1277500.0,1400820.0,0.95,74.74,9,16,7,11.4,9,吃老本,True
FRT,Real Estate,Federal Realty Investment Trust,2024-01-22,93.15,0.53,20.81,4.89,7.78,1.0,5,11,11,8.0,-1.32,11.02,False,True,89.4,5.58,1.141,False,99.04,-5.95,2.96,-0.12,12.0,8.0,719100.0,630012.0,1.5,645900.0,648260.0,742886.0,0.869,93.59,10,1,9,6.2,5,剛爆發,False
KIM,Real Estate,Kimco Realty,2024-01-22,18.31,-3.61,23.74,4.75,7.41,0.667,17,8,12,13.3,10.11,-40.27,False,True,18.13,7.09,0.716,False,20.36,-10.07,1.88,-5.65,10.0,10.0,6077370.0,8486640.0,1.0,5072900.0,6072620.0,6094540.0,0.832,74.9,11,15,11,12.6,11,,True
PSA,Real Estate,Public Storage,2024-01-22,262.36,-4.96,22.84,5.24,7.09,0.667,24,9,9,16.5,14.94,3.31,False,True,254.94,2.96,0.939,False,282.61,-7.16,-0.7,-5.04,7.0,13.0,702614.0,748423.0,0.538,562300.0,700400.0,754233.0,0.746,71.2,12,18,18,15.6,15,吃老本,True
CSGP,Real Estate,CoStar Group,2024-01-22,85.09,-2.63,20.56,4.17,6.57,0.667,11,12,14,11.9,1.39,4.03,False,True,84.32,6.63,0.993,False,92.36,-7.87,3.35,-2.84,10.0,10.0,1625440.0,1637690.0,1.0,1299700.0,1657930.0,1630500.0,0.797,82.0,13,6,14,10.4,8,剛爆發,True
WELL,Real Estate,Welltower,2024-01-22,83.32,-3.08,8.19,9.44,6.0,0.667,12,31,6,16.5,45.82,13.25,False,False,85.06,6.12,0.812,False,89.07,-6.45,-2.74,-4.02,8.0,12.0,1732637.0,2133316.0,0.667,1293300.0,2002270.0,2000053.0,0.647,70.71,14,20,21,17.8,21,吃老本,True
CCI,Real Estate,Crown Castle,2024-01-22,95.02,-5.72,22.48,2.69,5.54,0.667,27,10,17,19.9,13.52,-0.38,False,False,97.32,8.43,0.93,False,127.47,-25.46,0.58,-6.45,7.0,13.0,2703771.0,2906161.0,0.538,2424900.0,3370200.0,3092680.0,0.784,70.72,15,19,15,16.6,16,,True
EQIX,Real Estate,Equinix,2024-01-22,769.0,0.69,14.8,2.75,5.25,1.0,4,23,16,12.1,33.24,4.9,False,True,760.46,4.74,0.966,False,783.24,-1.82,1.03,0.51,8.0,12.0,352700.0,365175.0,0.667,411600.0,421670.0,378740.0,1.087,77.62,16,12,4,12.0,10,,True
AMT,Real Estate,American Tower,2024-01-22,180.81,-8.61,15.62,6.29,4.9,0.667,30,19,8,22.3,65.94,-5.65,False,False,189.25,7.81,0.852,False,208.7,-13.37,-3.23,-8.97,7.0,13.0,1841042.0,2160492.0,0.538,1831100.0,2360460.0,2208740.0,0.829,66.32,17,23,12,18.4,22,吃老本,True
ESS,Real Estate,Essex Property Trust,2024-01-22,215.44,-4.65,15.5,1.65,3.54,0.667,20,20,18,19.6,,,,,,,,,,,,,,,,,,,,,,,18,24,24,,24,吃老本,False
SBAC,Real Estate,SBA Communications,2024-01-22,216.44,-10.16,12.12,4.91,2.95,0.667,31,27,10,25.6,-51.26,24.23,False,False,230.5,7.02,0.862,False,289.64,-25.27,-1.29,-10.35,7.0,13.0,687671.0,797576.0,0.538,1003600.0,896220.0,829840.0,1.209,66.44,19,22,1,16.6,16,,False
VTR,Real Estate,Ventas,2024-01-22,44.02,-4.9,14.82,0.43,2.7,0.667,23,22,20,22.1,,,,,,,,,,,,,,,,,,,,,,,20,24,24,,24,,False
WY,Real Estate,Weyerhaeuser,2024-01-22,30.58,-4.77,16.39,-0.5,2.65,0.333,21,18,22,20.3,,,,,,,,,,,,,,,,,,,,,,,21,24,24,,24,,False
INVH,Real Estate,Invitation Homes,2024-01-22,30.28,-2.52,17.36,-3.99,1.71,0.333,10,16,25,14.8,-17.66,-5.91,False,False,30.59,5.17,1.33,False,32.48,-6.79,-1.28,-3.37,7.0,13.0,3623842.0,2723692.0,0.538,2685800.0,3575270.0,3238046.0,0.829,78.83,22,10,12,15.2,14,剛爆發,False
REG,Real Estate,Regency Centers,2024-01-22,57.55,-5.07,11.43,0.07,1.62,0.667,25,28,21,25.1,,,,,,,,,,,,,,,,,,,,,,,23,24,24,,24,,False
VICI,Real Estate,Vici Properties,2024-01-22,26.27,-4.64,12.66,-1.79,1.11,0.333,19,25,23,21.6,,,,,,,,,,,,,,,,,,,,,,,24,24,24,,24,,False
DOC,Real Estate,Healthpeak Properties,2024-01-22,16.44,-1.92,20.37,-7.76,0.73,0.333,9,13,28,14.0,45.13,-8.4,False,True,15.97,8.94,1.003,False,22.74,-27.7,-1.67,-3.0,10.0,10.0,4741390.0,4727340.0,1.0,3230800.0,5100920.0,5226666.0,0.618,80.09,25,8,22,17.6,20,剛爆發,True
UDR,Real Estate,"UDR, Inc.",2024-01-22,33.11,-3.12,17.53,-6.72,0.24,0.333,13,15,27,16.4,24.48,768.92,False,True,32.44,7.82,0.871,False,39.3,-15.75,-2.45,-3.23,10.0,10.0,2900630.0,3331910.0,1.0,3297000.0,3586850.0,3383940.0,0.974,77.32,26,13,6,16.8,18,剛爆發,True
AVB,Real Estate,AvalonBay Communities,2024-01-22,162.41,-5.19,10.13,-2.87,-0.2,0.333,26,30,24,26.8,,,,,,,,,,,,,,,,,,,,,,,27,24,24,,24,,False
O,Real Estate,Realty Income,2024-01-22,47.67,-4.27,13.85,-7.98,-1.59,0.333,18,24,29,22.0,,,,,,,,,,,,,,,,,,,,,,,28,24,24,,24,,False
EQR,Real Estate,Equity Residential,2024-01-22,53.39,-3.27,10.26,-6.71,-1.61,0.333,14,29,26,20.9,-8.98,-7.63,False,True,53.3,7.32,0.975,False,61.33,-12.94,-2.31,-3.35,10.0,10.0,2134820.0,2189310.0,1.0,1930000.0,2509820.0,2270786.0,0.85,79.13,29,9,10,17.2,19,剛爆發,False
CPT,Real Estate,Camden Property Trust,2024-01-22,87.06,-3.57,15.19,-9.9,-2.04,0.333,16,21,30,20.3,,,,,,,,,,,,,,,,,,,,,,,30,24,24,,24,剛爆發,False
MAA,Real Estate,Mid-America Apartment Communities,2024-01-22,117.51,-1.6,12.53,-10.11,-2.32,0.333,7,26,31,17.5,-0.48,10.99,False,True,115.85,5.64,0.952,False,152.18,-22.78,-3.25,-1.49,9.0,11.0,1032133.0,1084463.0,0.818,1129200.0,1335510.0,1191500.0,0.948,76.73,31,14,8,19.6,23,剛爆發,False
VST,Utilities,Vistra Corp.,2024-01-22,40.04,5.87,28.08,48.86,32.92,1.0,1,2,1,1.3,17.39,42.68,False,True,36.79,4.8,1.043,False,40.12,-0.2,1.52,6.25,13.0,7.0,2779769.0,2666414.0,1.857,1739500.0,2513440.0,2764853.0,0.629,100.0,1,1,22,5.2,2,,True
NRG,Utilities,NRG Energy,2024-01-22,51.79,4.93,31.4,46.63,32.4,1.0,2,1,2,1.7,-64.73,-48.85,False,True,47.35,7.73,0.891,False,51.81,-0.04,3.29,5.92,11.0,9.0,2859800.0,3210311.0,1.222,2463000.0,3105170.0,3050913.0,0.807,88.79,2,5,18,6.4,4,,False
CEG,Utilities,Constellation Energy,2024-01-22,119.42,3.75,9.72,27.3,17.02,1.0,3,8,3,4.5,19.23,85.9,False,True,115.96,11.22,1.243,False,125.01,-4.47,5.96,3.28,9.0,10.0,1601488.0,1288160.0,0.9,1558800.0,1606280.0,1557213.0,1.001,89.61,3,4,10,4.8,1,,True
DUK,Utilities,Duke Energy,2024-01-22,87.39,-1.21,10.8,5.07,4.93,0.667,7,5,4,5.8,1.28,-7.61,False,True,86.54,4.99,0.963,False,91.08,-4.05,0.32,-0.45,11.0,9.0,2789054.0,2896222.0,1.222,3554100.0,3026370.0,2871620.0,1.238,85.05,4,9,7,6.6,5,,True
ETR,Utilities,Entergy,2024-01-22,45.85,-1.86,9.96,-1.61,1.22,0.333,9,7,5,7.6,8.91,8.91,False,False,46.68,6.64,0.768,False,49.99,-8.28,0.23,-1.0,11.0,9.0,2104181.0,2739177.0,1.222,2229400.0,2773880.0,2501080.0,0.891,81.27,5,10,16,9.2,7,,True
SO,Utilities,Southern Company,2024-01-22,63.47,-1.44,4.92,-2.52,-0.39,0.333,8,15,6,9.7,7.32,5.76,False,False,64.64,5.58,1.064,False,67.57,-6.07,0.23,-0.43,8.0,12.0,4259737.0,4004725.0,0.667,5987600.0,4474950.0,4184033.0,1.431,78.45,6,13,2,8.0,6,吃老本,True
PPL,Utilities,PPL Corporation,2024-01-22,23.85,-4.46,7.61,-3.9,-1.17,0.333,20,11,9,15.1,2.29,-8.81,False,False,24.4,7.25,1.028,False,26.67,-10.58,-0.46,-4.25,9.0,11.0,4921511.0,4785581.0,0.818,2671500.0,4823680.0,4663666.0,0.573,77.53,7,16,24,14.0,16,吃老本,True
ATO,Utilities,Atmos Energy,2024-01-22,107.12,-1.9,7.91,-5.61,-1.3,0.333,10,9,14,10.5,11.1,-5.48,False,False,107.75,5.22,1.085,False,116.44,-8.01,0.55,-1.92,9.0,11.0,777788.0,716681.0,0.818,799700.0,852510.0,766073.0,1.044,80.34,8,12,8,9.6,8,,True
ED,Utilities,Consolidated Edison,2024-01-22,82.71,-1.04,3.87,-4.14,-1.36,0.333,6,22,11,11.8,1.96,-8.43,False,False,83.65,4.93,0.974,False,90.29,-8.4,0.18,0.24,12.0,8.0,1721991.0,1767487.0,1.5,2218900.0,1846250.0,1769833.0,1.254,89.77,9,3,5,5.8,3,剛爆發,True
PCG,Utilities,PG&E Corporation,2024-01-22,16.71,-5.77,7.52,-3.74,-1.43,0.333,27,12,8,18.7,-3.04,-11.51,False,False,17.23,7.94,0.811,False,18.01,-7.21,0.53,-5.19,10.0,10.0,13719260.0,16924490.0,1.0,15735400.0,15847020.0,15267220.0,1.031,76.28,10,18,9,13.0,14,吃老本,True
EIX,Utilities,Edison International,2024-01-22,59.46,-5.58,10.17,-5.4,-1.55,0.333,25,6,12,16.7,-5.0,6.61,False,False,60.14,10.06,1.022,False,64.53,-7.85,-1.16,-5.1,8.0,12.0,2244475.0,2195850.0,0.667,2284700.0,2792980.0,2345606.0,0.974,74.36,11,19,11,14.2,17,吃老本,False
FE,Utilities,FirstEnergy,2024-01-22,32.8,-0.76,4.72,-5.49,-1.76,0.333,5,19,13,10.8,3.56,3.61,False,False,33.56,7.3,0.846,False,36.68,-10.56,-1.7,0.17,12.0,8.0,3909850.0,4623062.0,1.5,3379600.0,4625330.0,4557046.0,0.742,86.72,12,7,20,11.6,11,,True
XEL,Utilities,Xcel Energy,2024-01-22,54.57,-4.07,2.71,-3.91,-2.3,0.333,18,24,10,18.2,-0.41,-2.65,False,False,55.99,6.59,0.966,False,64.44,-15.32,-0.15,-3.49,9.0,10.0,3937955.0,4077240.0,0.9,4038900.0,4426650.0,4147620.0,0.974,78.25,13,14,11,13.0,14,,True
SRE,Utilities,Sempra,2024-01-22,65.62,-5.11,2.54,-3.43,-2.35,0.333,23,25,7,20.4,7.09,7.7,False,False,68.08,7.92,0.954,False,72.86,-9.93,-2.7,-4.36,10.0,10.0,2654210.0,2783320.0,1.0,3917500.0,3242020.0,2955746.0,1.325,77.99,14,15,4,12.4,13,,True
CMS,Utilities,CMS Energy,2024-01-22,52.15,-2.89,4.84,-6.0,-2.51,0.333,13,16,15,14.3,3.71,8.04,False,False,53.4,5.46,0.992,False,57.97,-10.03,-0.09,-1.86,12.0,8.0,2196833.0,2215300.0,1.5,1865800.0,2483680.0,2252753.0,0.828,88.7,15,6,17,11.8,12,剛爆發,True
NI,Utilities,NiSource,2024-01-22,23.76,-2.75,3.69,-6.02,-2.77,0.333,12,23,16,16.1,27.47,4.04,False,False,24.17,6.43,1.045,False,26.13,-9.1,0.86,-1.75,9.0,10.0,3803444.0,3639960.0,0.9,5181900.0,3915010.0,3875453.0,1.337,81.08,16,11,3,11.4,10,,True
DTE,Utilities,DTE Energy,2024-01-22,95.19,-6.05,7.87,-7.12,-3.11,0.333,28,10,20,21.0,-12.08,12.18,False,False,98.33,6.52,0.953,False,105.34,-9.64,-0.89,-5.56,7.0,13.0,899514.0,943607.0,0.538,1165300.0,1045350.0,938346.0,1.242,71.07,17,23,6,17.2,19,吃老本,False
D,Utilities,Dominion Energy,2024-01-22,40.54,-3.06,15.32,-12.42,-3.15,0.333,14,4,23,12.8,0.28,12.49,False,False,41.69,8.4,0.904,False,53.7,-24.51,0.53,-2.04,6.0,14.0,4225016.0,4675771.0,0.429,4511800.0,5028410.0,4705846.0,0.959,71.23,18,22,13,18.6,20,,True
AEP,Utilities,American Electric Power,2024-01-22,71.19,-4.16,5.07,-6.88,-3.21,0.333,19,14,17,17.1,4.01,-0.56,False,False,73.32,6.42,0.78,False,85.19,-16.43,0.18,-3.68,9.0,11.0,3140633.0,4024790.0,0.818,2446800.0,4391030.0,3893120.0,0.628,73.8,19,20,23,20.2,21,,True
CNP,Utilities,CenterPoint Energy,2024-01-22,25.88,-3.5,4.05,-7.11,-3.42,0.333,15,21,19,17.6,12.56,4.58,False,False,26.66,5.61,1.009,False,29.1,-11.07,-0.72,-2.85,11.0,8.0,4164536.0,4126075.0,1.375,3448700.0,4836740.0,4511860.0,0.764,86.29,20,8,19,15.0,18,剛爆發,True
LNT,Utilities,Alliant Energy,2024-01-22,44.58,-4.78,0.77,-8.51,-5.25,0.333,22,26,21,23.0,,,,,,,,,,,,,,,,,,,,,,,21,25,25,,25,,False
PEG,Utilities,Public Service Enterprise Group,2024-01-22,53.23,-5.69,-3.19,-7.0,-5.72,0.0,26,29,18,25.3,,,,,,,,,,,,,,,,,,,,,,,22,25,25,,25,,False
WEC,Utilities,WEC Energy Group,2024-01-22,73.08,-5.11,-1.32,-9.64,-6.42,0.0,23,27,22,24.0,,,,,,,,,,,,,,,,,,,,,,,23,25,25,,25,,False
PNW,Utilities,Pinnacle West Capital,2024-01-22,63.74,-0.65,-2.09,-12.91,-7.14,0.0,4,28,24,15.2,2.36,-18.99,False,False,64.95,6.3,1.078,False,75.14,-15.17,2.5,0.81,12.0,7.0,1300258.0,1206257.0,1.714,2242200.0,1687380.0,1371933.0,1.634,96.06,24,2,1,10.6,9,剛爆發,True
AWK,Utilities,American Water Works,2024-01-22,115.91,-6.69,6.43,-15.28,-7.7,0.333,29,13,26,23.6,0.15,10.97,False,False,123.13,9.23,0.869,False,150.03,-22.74,-1.71,-6.86,8.0,11.0,905725.0,1041881.0,0.727,749000.0,1076940.0,1023500.0,0.732,71.32,25,21,21,22.6,23,,True
EVRG,Utilities,Evergy,2024-01-22,44.97,-4.67,4.31,-15.29,-7.74,0.333,21,20,27,21.9,,,,,,,,,,,,,,,,,,,,,,,26,25,25,,25,,False
