symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert,earnings_passed
MPWR,Information Technology,Monolithic Power Systems,2024-12-23,604.27,7.94,-33.67,-25.33,-19.1,0.333,8,72,66,38.8,2.27,3.34,False,False,672.22,10.22,1.136,False,945.15,-36.07,4.0,9.36,12.0,8.0,864700.0,761262.0,1.5,354600.0,855700.0,870580.0,0.407,99.6,66,11,18,34.4,25,剛爆發,True
AMD,Information Technology,Advanced Micro Devices,2024-12-23,125.19,-8.74,-23.83,-22.82,-19.55,0.0,63,69,65,65.2,,,,,,,,,,,,,,,,,,,,,,,67,26,26,,26,剛爆發,False
AMAT,Information Technology,Applied Materials,2024-12-23,164.77,-4.51,-18.4,-29.0,-20.23,0.0,48,65,67,56.9,,,,,,,,,,,,,,,,,,,,,,,68,26,26,,26,剛爆發,False
MU,Information Technology,Micron Technology,2024-12-23,88.18,-9.52,-17.46,-32.48,-22.98,0.0,64,64,69,65.0,,,,,,,,,,,,,,,,,,,,,,,69,26,26,,26,剛爆發,False
INTC,Information Technology,Intel,2024-12-23,20.3,-15.59,-15.1,-34.04,-24.69,0.0,71,62,70,68.1,,,,,,,,,,,,,,,,,,,,,,,70,26,26,,26,剛爆發,False
MCHP,Information Technology,Microchip Technology,2024-12-23,55.94,-14.42,-27.11,-35.45,-28.11,0.0,70,70,71,70.2,,,,,,,,,,,,,,,,,,,,,,,71,26,26,,26,剛爆發,False
SMCI,Information Technology,Supermicro,2024-12-23,31.98,-2.02,-23.81,-60.97,-36.94,0.0,37,68,72,53.3,,,,,,,,,,,,,,,,,,,,,,,72,26,26,,26,剛爆發,False
IP,Materials,International Paper,2024-12-23,51.08,-7.38,12.02,28.61,15.47,0.667,6,1,1,3.5,74.83,31.85,False,False,51.38,5.64,0.937,False,56.58,-9.72,1.21,-6.66,11.0,9.0,2913909.0,3109433.0,1.222,1681200.0,2879590.0,3027733.0,0.555,81.22,1,5,12,4.8,2,,True
PKG,Materials,Packaging Corporation of America,2024-12-23,218.75,-8.24,5.86,25.83,12.32,0.667,10,3,2,6.3,5.86,2.25,False,False,225.42,6.14,1.07,False,240.28,-8.96,0.39,-7.56,7.0,13.0,764142.0,714038.0,0.538,894100.0,875180.0,797540.0,1.121,72.42,2,13,1,6.2,4,吃老本,True
SW,Materials,Smurfit Westrock,2024-12-23,51.84,-1.22,9.16,19.49,11.73,0.667,1,2,4,1.9,-1.78,4.6,False,True,49.44,7.57,1.087,False,54.35,-4.63,6.19,-0.75,11.0,9.0,3367027.0,3097033.0,1.222,2612300.0,3775720.0,3450953.0,0.757,89.39,3,1,4,2.4,1,,False
CRH,Materials,CRH plc,2024-12-23,92.19,-8.5,1.52,25.74,11.13,0.667,12,5,3,8.1,-5.91,3.85,False,False,96.12,6.66,0.961,False,102.68,-10.22,0.56,-8.2,9.0,11.0,3224044.0,3353618.0,0.818,1335900.0,2783320.0,3345220.0,0.399,74.4,4,11,21,10.2,7,吃老本,False
CF,Materials,CF Industries,2024-12-23,81.98,-5.48,-0.46,15.73,6.38,0.333,4,6,5,4.8,34.29,20.47,False,False,83.34,7.32,1.426,False,91.37,-10.28,1.11,-4.41,8.0,11.0,2043237.0,1432781.0,0.727,852800.0,1779720.0,1646660.0,0.518,83.66,5,2,14,5.6,3,,True
APD,Materials,Air Products,2024-12-23,279.96,-12.42,-1.93,14.94,3.88,0.333,22,8,7,14.8,2.49,5.3,False,False,302.66,7.26,1.073,False,322.21,-13.11,-0.12,-12.13,5.0,15.0,1023220.0,953520.0,0.333,457000.0,924630.0,915740.0,0.499,66.45,6,16,16,12.0,13,吃老本,True
VMC,Materials,Vulcan Materials Company,2024-12-23,259.42,-8.94,5.02,5.88,1.96,0.667,13,4,9,9.5,-4.06,-5.78,False,False,271.91,7.61,1.039,False,294.97,-12.05,0.55,-8.39,7.0,13.0,767442.0,738669.0,0.538,409300.0,770280.0,807620.0,0.507,71.44,7,15,15,11.8,12,吃老本,True
SHW,Materials,Sherwin-Williams,2024-12-23,338.63,-13.62,-10.14,15.48,1.8,0.333,23,14,6,16.9,-4.84,6.11,False,False,368.0,8.34,1.081,False,394.98,-14.27,0.27,-12.86,5.0,15.0,1580580.0,1461500.0,0.333,881700.0,1471660.0,1552960.0,0.568,66.32,8,17,10,12.0,13,吃老本,False
CTVA,Materials,Corteva,2024-12-23,56.4,-7.78,-2.02,6.73,0.91,0.333,7,9,8,7.8,-64.42,6.16,False,False,58.62,6.85,1.476,False,63.09,-10.6,1.92,-8.17,6.0,14.0,4339583.0,2940607.0,0.429,1502100.0,3646190.0,3600000.0,0.417,78.12,9,6,20,10.0,6,,False
ECL,Materials,Ecolab,2024-12-23,234.07,-4.18,-6.37,0.39,-2.44,0.333,3,10,10,6.5,0.28,0.48,False,False,243.43,7.92,0.986,False,257.86,-9.23,0.95,-3.76,8.0,12.0,1066462.0,1082108.0,0.667,517400.0,1223310.0,1158280.0,0.447,75.37,10,8,19,11.0,9,,True
MLM,Materials,Martin Marietta Materials,2024-12-23,524.41,-11.74,-1.78,-2.12,-4.44,0.0,20,7,12,14.5,-5.53,-1.11,False,False,571.4,6.46,1.031,False,627.1,-16.38,0.58,-11.09,3.0,17.0,424800.0,412200.0,0.176,249300.0,452760.0,427873.0,0.583,64.26,11,18,8,13.2,16,吃老本,False
PPG,Materials,PPG Industries,2024-12-23,115.86,-3.21,-10.05,-3.31,-4.97,0.0,2,13,14,7.7,-0.86,0.61,False,False,119.48,5.19,0.905,False,142.18,-18.52,0.72,-2.49,11.0,9.0,2132318.0,2356566.0,1.222,993100.0,2131500.0,2192366.0,0.453,82.96,12,3,18,9.6,5,剛爆發,False
LIN,Materials,Linde plc,2024-12-23,414.65,-7.97,-11.52,-3.03,-6.39,0.0,8,16,13,11.4,0.88,1.69,False,False,443.26,4.73,1.202,False,476.45,-12.97,0.81,-7.19,7.0,13.0,2697500.0,2243784.0,0.538,1444900.0,2785550.0,2569240.0,0.562,75.13,13,10,11,11.4,11,,True
AMCR,Materials,Amcor,2024-12-23,44.63,-11.28,-15.79,-1.17,-7.35,0.0,19,19,11,17.4,-1.22,2.93,False,False,48.43,6.8,0.779,False,53.6,-16.74,0.43,-10.1,4.0,15.0,2438530.0,3129962.0,0.267,1892240.0,3296578.0,3121545.0,0.606,61.75,14,20,7,15.0,19,吃老本,False
DD,Materials,DuPont,2024-12-23,93.41,-8.33,-14.03,-3.92,-7.55,0.0,11,17,15,13.6,14.71,13.65,False,False,100.06,6.86,1.272,False,109.28,-14.53,-0.29,-8.25,7.0,13.0,1801650.0,1416620.0,0.538,1107207.0,1566469.0,1597502.0,0.693,75.27,15,9,6,10.8,8,剛爆發,True
ALB,Materials,Albemarle Corporation,2024-12-23,86.06,-17.7,-7.72,-6.78,-9.74,0.0,24,11,17,18.7,-221.72,-91.27,False,False,97.39,15.97,0.944,False,147.38,-41.6,-0.71,-17.91,6.0,14.0,1740433.0,1844650.0,0.429,1397000.0,1880770.0,1813506.0,0.77,61.91,16,19,3,14.6,18,,False
BALL,Materials,Ball Corporation,2024-12-23,54.61,-9.89,-16.99,-6.39,-9.91,0.0,18,20,16,18.2,,,,,,,,,,,,,,,,,,,,,,,17,22,22,,22,,False
IFF,Materials,International Flavors & Fragrances,2024-12-23,81.74,-6.98,-19.15,-10.39,-11.73,0.0,5,21,20,12.8,-3.31,19.48,False,False,88.75,4.28,1.35,False,102.69,-20.4,-1.11,-6.42,6.0,14.0,1639066.0,1214371.0,0.429,740700.0,1381420.0,1371086.0,0.54,75.75,18,7,13,12.6,15,剛爆發,False
STLD,Materials,Steel Dynamics,2024-12-23,113.05,-20.31,-7.77,-10.27,-12.16,0.0,25,12,19,19.9,3.44,1.94,False,False,131.45,10.54,0.96,False,151.9,-25.58,0.42,-19.51,6.0,14.0,1468550.0,1529514.0,0.429,782500.0,1706710.0,1630273.0,0.48,61.69,19,21,17,19.4,21,,True
AVY,Materials,Avery Dennison,2024-12-23,182.49,-8.07,-14.85,-13.07,-12.26,0.0,9,18,21,14.1,-0.42,6.91,False,False,194.78,6.17,0.929,False,224.15,-18.59,1.21,-7.72,8.0,12.0,522512.0,562441.0,0.667,573000.0,580230.0,561460.0,1.021,72.11,20,14,2,14.0,17,剛爆發,False
MOS,Materials,Mosaic Company (The),2024-12-23,22.72,-9.07,-10.96,-16.11,-13.06,0.0,14,15,22,15.9,-34.49,-18.42,False,False,24.8,14.34,1.58,False,34.46,-34.08,-0.04,-6.49,7.0,12.0,5674557.0,3592308.0,0.583,2922100.0,3975550.0,4118726.0,0.709,82.48,21,4,5,11.0,9,剛爆發,False
NEM,Materials,Newmont,2024-12-23,37.05,-9.78,-29.38,-8.64,-14.11,0.0,17,26,18,19.9,,,,,,,,,,,,,,,,,,,,,,,22,22,22,,22,,False
LYB,Materials,LyondellBasell,2024-12-23,65.99,-9.59,-21.86,-20.14,-17.93,0.0,16,22,24,19.4,,,,,,,,,,,,,,,,,,,,,,,23,22,22,,22,,False
FCX,Materials,Freeport-McMoRan,2024-12-23,38.01,-12.08,-24.08,-19.56,-18.82,0.0,21,24,23,22.3,,,,,,,,,,,,,,,,,,,,,,,24,22,22,,22,,False
DOW,Materials,Dow Inc.,2024-12-23,36.44,-9.45,-26.17,-22.33,-20.07,0.0,15,25,25,20.0,-0.24,-5.08,False,False,40.73,6.26,1.006,False,53.02,-31.27,2.38,-8.9,8.0,12.0,8500212.0,8449350.0,0.667,4855000.0,8532410.0,8483980.0,0.572,73.22,25,12,9,16.6,20,剛爆發,True
NUE,Materials,Nucor,2024-12-23,114.18,-24.18,-21.88,-25.54,-24.29,0.0,26,23,26,25.1,,,,,,,,,,,,,,,,,,,,,,,26,22,22,,22,,False
CBRE,Real Estate,CBRE Group,2024-12-23,130.63,-6.69,6.06,46.59,23.14,0.667,11,3,1,6.6,13.1,14.28,False,False,133.09,11.06,1.254,False,142.0,-8.01,3.96,-7.16,9.0,11.0,2219044.0,1769672.0,0.818,975800.0,2244200.0,2069886.0,0.471,81.5,1,3,17,5.0,3,,True
EQIX,Real Estate,Equinix,2024-12-23,912.02,-3.96,7.3,25.83,13.75,0.667,3,2,2,2.5,4.61,16.83,False,True,898.27,6.75,1.037,False,961.72,-5.17,2.29,-3.72,10.0,10.0,481140.0,463860.0,1.0,289700.0,530050.0,497320.0,0.583,81.83,2,2,10,3.6,1,,True
REG,Real Estate,Regency Centers,2024-12-23,69.68,-1.25,4.48,21.1,11.36,0.667,1,4,6,2.9,15.81,16.38,False,True,68.88,5.65,1.08,False,72.02,-3.26,2.11,-1.66,9.0,11.0,1214566.0,1124481.0,0.818,808500.0,1291240.0,1239193.0,0.652,81.02,3,4,6,4.0,2,,True
DLR,Real Estate,Digital Realty,2024-12-23,170.51,-8.37,11.26,18.83,10.14,0.667,15,1,7,9.2,-19.46,-24.94,False,False,173.06,6.66,1.085,False,188.28,-9.44,0.75,-8.18,7.0,13.0,1950485.0,1797400.0,0.538,822900.0,1888660.0,1935560.0,0.425,72.46,4,19,20,13.2,15,吃老本,True
KIM,Real Estate,Kimco Realty,2024-12-23,21.8,-7.69,2.8,22.55,10.05,0.667,13,6,4,9.1,5.32,1.58,False,False,22.69,8.77,1.073,False,23.85,-8.62,1.56,-8.44,8.0,12.0,3902262.0,3635500.0,0.667,2023500.0,3952810.0,3838293.0,0.527,74.34,5,15,12,10.4,9,吃老本,True
WELL,Real Estate,Welltower,2024-12-23,121.99,-9.54,-1.24,21.19,7.9,0.333,21,9,5,14.2,17.03,25.1,False,False,129.25,6.14,1.425,False,137.37,-11.19,0.99,-10.27,6.0,14.0,3821416.0,2680757.0,0.429,2612200.0,3436460.0,3141520.0,0.832,75.61,6,14,3,8.6,7,吃老本,True
SPG,Real Estate,Simon Property Group,2024-12-23,160.08,-5.23,3.75,16.07,7.66,0.667,5,5,10,6.0,-4.56,4.61,False,False,163.36,7.89,0.976,False,171.13,-6.45,1.62,-5.31,10.0,10.0,1566530.0,1604660.0,1.0,734400.0,1647420.0,1649573.0,0.445,79.55,7,6,18,8.8,8,,False
BXP,Real Estate,"BXP, Inc.",2024-12-23,68.47,-9.0,-6.49,22.69,7.47,0.333,19,17,3,15.2,6.42,11.96,False,False,74.44,11.61,1.163,False,82.7,-17.2,1.75,-9.96,7.0,13.0,1218642.0,1047723.0,0.538,593300.0,1202260.0,1180473.0,0.503,73.16,8,18,14,13.2,15,吃老本,True
VTR,Real Estate,Ventas,2024-12-23,56.15,-8.08,-7.1,16.72,4.56,0.333,14,18,9,14.2,360.28,92.0,False,False,60.01,5.26,1.385,False,64.46,-12.9,2.01,-8.75,7.0,12.0,3728614.0,2692791.0,0.583,3226400.0,3816930.0,3277526.0,0.984,78.53,9,9,2,7.6,5,,True
FRT,Real Estate,Federal Realty Investment Trust,2024-12-23,103.36,-4.47,-1.64,11.43,4.18,0.333,4,11,11,7.5,-5.24,-2.67,False,False,105.24,5.87,1.011,False,109.53,-5.64,1.72,-5.19,10.0,10.0,580460.0,574100.0,1.0,383300.0,639740.0,598866.0,0.64,80.27,10,5,8,7.6,5,,False
IRM,Real Estate,Iron Mountain,2024-12-23,99.58,-14.78,-9.71,18.32,3.04,0.333,31,20,8,23.1,-8.96,-3.63,False,False,111.12,10.95,1.08,False,123.05,-19.08,3.05,-15.17,7.0,13.0,1914371.0,1772484.0,0.538,954200.0,2022640.0,1904406.0,0.501,69.1,11,20,15,15.4,17,吃老本,False
MAA,Real Estate,Mid-America Apartment Communities,2024-12-23,142.48,-6.34,-1.61,10.0,3.02,0.333,9,10,12,9.9,15.43,4.43,False,False,145.22,7.44,1.19,False,153.95,-7.45,2.89,-6.93,6.0,14.0,752233.0,631900.0,0.429,421800.0,680820.0,683393.0,0.617,74.26,12,16,9,13.0,14,,True
AVB,Real Estate,AvalonBay Communities,2024-12-23,207.56,-6.02,-1.05,7.72,2.09,0.333,8,8,13,9.0,68.04,49.48,False,False,213.21,6.15,1.235,False,224.56,-7.57,1.85,-6.99,8.0,12.0,702812.0,569125.0,0.667,362500.0,713010.0,663193.0,0.547,78.16,13,11,11,11.8,11,,True
UDR,Real Estate,"UDR, Inc.",2024-12-23,40.43,-5.34,-2.57,7.64,1.84,0.333,6,12,14,9.4,-15.5,10.67,False,False,41.19,6.91,1.149,False,43.85,-7.82,2.33,-6.3,8.0,11.0,1891587.0,1646254.0,0.727,929200.0,2012560.0,1798260.0,0.517,78.17,14,10,13,12.2,12,,False
CPT,Real Estate,Camden Property Trust,2024-12-23,108.76,-7.6,-5.25,7.43,0.5,0.333,12,16,15,13.8,23.36,8.86,False,False,112.18,7.42,1.105,False,119.43,-8.94,2.41,-8.49,7.0,13.0,690342.0,624684.0,0.538,301600.0,657680.0,687400.0,0.439,73.28,15,17,19,16.6,20,,True
EQR,Real Estate,Equity Residential,2024-12-23,66.51,-6.63,-3.23,5.16,0.12,0.333,10,14,19,13.0,-4.25,-4.45,False,False,68.35,6.99,1.231,False,72.78,-8.61,3.01,-7.61,7.0,13.0,1631214.0,1325100.0,0.538,946100.0,1529870.0,1434160.0,0.66,76.25,16,12,5,12.2,12,,True
HST,Real Estate,Host Hotels & Resorts,2024-12-23,15.9,-2.39,0.28,1.12,0.03,0.667,2,7,23,7.7,16.13,3.82,False,False,15.95,9.07,1.3,False,18.25,-12.87,1.99,-2.44,11.0,8.0,7821181.0,6015800.0,1.375,7022200.0,7404600.0,6984286.0,1.005,92.71,17,1,1,7.4,4,剛爆發,True
ESS,Real Estate,Essex Property Trust,2024-12-23,266.48,-8.38,-2.64,5.37,-0.07,0.333,16,13,17,15.3,-0.4,-0.78,False,False,278.34,8.8,1.22,False,295.2,-9.73,1.94,-9.08,9.0,11.0,411800.0,337509.0,0.818,298700.0,437830.0,401840.0,0.743,78.95,18,8,4,11.2,10,剛爆發,True
DOC,Real Estate,Healthpeak Properties,2024-12-23,18.06,-8.69,-9.92,5.33,-1.98,0.333,18,21,18,18.9,,,,,,,,,,,,,,,,,,,,,,,19,21,21,,21,,False
VICI,Real Estate,Vici Properties,2024-12-23,26.46,-9.99,-11.38,3.82,-3.44,0.333,22,22,21,21.8,,,,,,,,,,,,,,,,,,,,,,,20,21,21,,21,,False
SBAC,Real Estate,SBA Communications,2024-12-23,196.55,-10.19,-14.47,4.45,-3.94,0.333,23,23,20,22.4,,,,,,,,,,,,,,,,,,,,,,,21,21,21,,21,,False
PSA,Real Estate,Public Storage,2024-12-23,280.56,-13.54,-15.63,5.49,-4.55,0.333,30,27,16,26.3,,,,,,,,,,,,,,,,,,,,,,,22,21,21,,21,,False
O,Real Estate,Realty Income,2024-12-23,48.06,-8.62,-14.94,2.43,-4.67,0.333,17,24,22,20.1,,,,,,,,,,,,,,,,,,,,,,,23,21,21,,21,,False
CSGP,Real Estate,CoStar Group,2024-12-23,72.22,-11.21,-3.72,-2.59,-5.03,0.0,25,15,25,22.0,35.5,63.27,False,False,75.68,11.71,0.973,False,100.38,-28.05,3.41,-11.89,10.0,10.0,2404500.0,2471460.0,1.0,1702400.0,2922940.0,2617053.0,0.651,76.25,24,12,7,15.8,18,剛爆發,True
WY,Real Estate,Weyerhaeuser,2024-12-23,26.63,-13.24,-16.55,-0.14,-7.52,0.0,28,28,24,27.2,,,,,,,,,,,,,,,,,,,,,,,25,21,21,,21,,False
INVH,Real Estate,Invitation Homes,2024-12-23,30.21,-5.44,-7.46,-9.04,-7.75,0.0,7,19,30,15.2,-26.64,11.56,False,False,31.09,6.34,1.397,False,34.98,-13.64,2.11,-6.42,7.0,13.0,3789971.0,2713053.0,0.538,1578100.0,3503320.0,3237206.0,0.487,79.51,26,7,16,16.4,19,剛爆發,False
EXR,Real Estate,Extra Space Storage,2024-12-23,138.4,-12.48,-15.58,-2.84,-8.43,0.0,27,26,26,26.5,,,,,,,,,,,,,,,,,,,,,,,27,21,21,,21,剛爆發,False
PLD,Real Estate,Prologis,2024-12-23,100.08,-9.1,-15.47,-4.78,-8.53,0.0,20,25,28,23.1,,,,,,,,,,,,,,,,,,,,,,,28,21,21,,21,剛爆發,False
AMT,Real Estate,American Tower,2024-12-23,172.32,-12.21,-19.75,-4.92,-10.45,0.0,26,30,29,27.8,,,,,,,,,,,,,,,,,,,,,,,29,21,21,,21,剛爆發,False
CCI,Real Estate,Crown Castle,2024-12-23,84.08,-13.39,-21.09,-4.56,-10.9,0.0,29,31,27,29.2,,,,,,,,,,,,,,,,,,,,,,,30,21,21,,21,剛爆發,False
ARE,Real Estate,Alexandria Real Estate Equities,2024-12-23,88.57,-10.78,-17.85,-15.01,-14.66,0.0,24,29,31,26.9,,,,,,,,,,,,,,,,,,,,,,,31,21,21,,21,剛爆發,False
VST,Utilities,Vistra Corp.,2024-12-23,138.54,-12.47,18.85,63.11,33.15,0.667,31,1,1,16.0,317.01,185.39,False,False,139.83,12.57,0.953,False,167.02,-17.05,1.97,-9.46,10.0,10.0,4544400.0,4767220.0,1.0,3214700.0,4592980.0,4867760.0,0.66,76.8,1,11,6,6.0,3,吃老本,True
ETR,Utilities,Entergy,2024-12-23,72.8,-2.98,16.49,44.14,25.45,0.667,4,2,2,3.0,0.48,9.04,False,True,70.48,4.17,1.508,False,75.95,-4.14,1.7,-3.12,10.0,10.0,3678250.0,2439920.0,1.0,1429300.0,3102370.0,2971526.0,0.481,90.19,2,1,18,4.8,1,,True
NI,Utilities,NiSource,2024-12-23,35.05,-3.49,7.74,29.66,15.89,0.667,5,4,3,4.3,24.4,26.67,False,True,34.5,4.37,1.244,False,36.77,-4.67,2.48,-3.9,8.0,11.0,4158762.0,3342872.0,0.727,1929300.0,3349640.0,3829780.0,0.504,81.34,3,7,16,7.2,4,,True
AEE,Utilities,Ameren,2024-12-23,86.35,-3.82,4.97,28.69,14.63,0.667,7,7,4,6.4,-2.39,3.4,False,True,85.87,5.26,1.58,False,91.02,-5.12,1.75,-4.41,7.0,13.0,1750542.0,1108253.0,0.538,900000.0,1609280.0,1448933.0,0.621,83.77,4,5,7,5.0,2,,False
XEL,Utilities,Xcel Energy,2024-12-23,64.48,-6.09,5.53,28.68,14.2,0.667,12,6,5,8.8,-0.95,-5.33,False,True,64.26,3.96,1.512,False,69.44,-7.14,2.24,-6.56,8.0,12.0,4411112.0,2917233.0,0.667,2015000.0,4340110.0,3851360.0,0.523,83.42,5,6,15,7.4,5,,True
WEC,Utilities,WEC Energy Group,2024-12-23,90.16,-6.17,0.4,23.04,10.08,0.667,13,12,6,11.3,17.07,6.24,False,False,92.25,4.19,1.196,False,97.74,-7.75,1.67,-6.87,8.0,12.0,1675412.0,1401308.0,0.667,823100.0,1546600.0,1539140.0,0.535,77.47,6,9,12,8.4,6,,True
ATO,Utilities,Atmos Energy,2024-12-23,134.78,-7.9,1.74,20.91,8.91,0.667,20,8,7,13.8,2.72,2.8,False,False,137.88,5.1,1.295,False,147.63,-8.71,1.01,-7.97,7.0,13.0,941271.0,726715.0,0.538,387200.0,868750.0,819186.0,0.473,76.36,7,13,20,12.0,12,吃老本,True
SRE,Utilities,Sempra,2024-12-23,83.8,-5.66,6.15,17.06,8.65,0.667,10,5,12,8.9,-16.63,-5.03,False,False,84.25,5.42,0.863,False,90.82,-7.73,2.18,-6.27,8.0,12.0,3073512.0,3562316.0,0.667,1791200.0,3408160.0,3401953.0,0.527,72.21,8,20,14,14.0,13,吃老本,False
EVRG,Utilities,Evergy,2024-12-23,58.36,-4.53,0.66,19.0,8.53,0.667,8,11,10,9.3,4.36,0.59,False,False,58.57,3.91,0.947,False,61.93,-5.76,1.93,-5.08,7.0,13.0,1786271.0,1886407.0,0.538,945300.0,1862450.0,1989513.0,0.475,72.37,9,19,19,15.0,16,吃老本,True
PPL,Utilities,PPL Corporation,2024-12-23,31.02,-6.17,-0.32,19.49,8.12,0.333,13,13,8,12.0,-1.12,15.69,False,False,31.39,3.9,1.173,False,33.26,-6.76,1.56,-6.36,7.0,12.0,4189528.0,3571708.0,0.583,2271200.0,3870930.0,3930540.0,0.578,76.09,10,14,9,11.4,11,,False
LNT,Utilities,Alliant Energy,2024-12-23,56.34,-5.79,-1.18,18.95,7.73,0.333,11,14,11,11.9,4.37,-10.69,False,False,57.19,5.14,1.045,False,60.74,-7.24,2.2,-6.37,6.0,14.0,1348966.0,1290707.0,0.429,728900.0,1334200.0,1338026.0,0.545,71.78,11,21,11,15.0,16,吃老本,True
NRG,Utilities,NRG Energy,2024-12-23,90.16,-9.51,1.26,19.28,7.58,0.667,27,10,9,18.3,-4.95,117.86,False,False,91.03,10.25,1.153,False,101.13,-10.85,3.03,-7.02,8.0,12.0,2589625.0,2245141.0,0.667,6117900.0,2823640.0,2526980.0,2.421,77.18,12,10,1,9.0,8,,False
PCG,Utilities,PG&E Corporation,2024-12-23,19.84,-6.89,1.67,15.41,6.4,0.667,17,9,14,14.0,15.01,2.73,False,False,20.16,5.45,1.361,False,21.4,-7.27,3.71,-6.89,7.0,12.0,24745900.0,18184041.0,0.583,10354200.0,13066460.0,13586933.0,0.762,79.91,13,8,3,9.0,8,,True
PEG,Utilities,Public Service Enterprise Group,2024-12-23,80.92,-9.32,-3.1,16.91,5.35,0.333,25,16,13,19.9,2.67,1.04,False,False,83.7,5.79,1.037,False,90.1,-10.19,2.09,-9.22,8.0,12.0,2302575.0,2220766.0,0.667,1356000.0,2243320.0,2370006.0,0.572,73.45,14,17,10,14.4,14,,True
CNP,Utilities,CenterPoint Energy,2024-12-23,31.11,-1.26,11.43,5.49,5.29,0.667,1,3,26,6.6,0.31,11.45,False,True,29.83,4.59,1.346,False,31.87,-2.39,1.42,-1.38,10.0,10.0,5295730.0,3935170.0,1.0,2716800.0,5739760.0,5105513.0,0.532,88.29,15,2,13,9.4,10,剛爆發,True
CMS,Utilities,CMS Energy,2024-12-23,64.09,-3.8,-4.06,14.4,5.23,0.333,6,18,15,11.4,7.83,6.07,False,False,65.29,3.61,0.745,False,68.67,-6.67,1.98,-4.87,10.0,10.0,1950420.0,2619410.0,1.0,889100.0,2160110.0,2295533.0,0.387,75.9,16,15,21,16.6,19,,True
DTE,Utilities,DTE Energy,2024-12-23,115.55,-2.65,-3.87,11.21,3.97,0.333,3,17,20,10.6,18.49,16.73,False,False,115.99,5.34,1.081,False,124.25,-7.0,2.74,-2.88,11.0,9.0,1364554.0,1262111.0,1.222,1074800.0,1434670.0,1421026.0,0.756,86.62,17,3,4,8.8,7,剛爆發,True
PNW,Utilities,Pinnacle West Capital,2024-12-23,80.1,-9.34,-2.75,13.56,3.76,0.333,26,15,16,20.7,-4.28,39.84,False,False,83.96,5.7,1.204,False,89.98,-10.97,0.41,-10.12,7.0,13.0,1149042.0,954069.0,0.538,642600.0,1099740.0,1055726.0,0.609,73.24,18,18,8,16.0,18,,False
D,Utilities,Dominion Energy,2024-12-23,50.43,-8.2,-4.58,12.65,3.13,0.333,21,19,19,20.0,,,,,,,,,,,,,,,,,,,,,,,19,22,22,,22,,False
EIX,Utilities,Edison International,2024-12-23,72.53,-9.07,-7.25,13.35,2.59,0.333,24,23,18,22.5,,,,,,,,,,,,,,,,,,,,,,,20,22,22,,22,,False
EXC,Utilities,Exelon,2024-12-23,35.48,-5.38,-6.37,10.36,2.24,0.333,9,21,21,15.0,5.9,19.4,False,False,36.38,4.84,0.988,False,38.65,-8.21,0.65,-5.26,9.0,11.0,6795577.0,6878245.0,0.818,3669400.0,8112080.0,7549073.0,0.486,76.66,21,12,17,16.6,19,剛爆發,True
DUK,Utilities,Duke Energy,2024-12-23,102.79,-7.44,-5.69,10.14,1.79,0.333,19,20,22,19.9,,,,,,,,,,,,,,,,,,,,,,,22,22,22,,22,,False
SO,Utilities,Southern Company,2024-12-23,79.17,-6.72,-6.96,8.96,1.06,0.333,15,22,23,18.7,6.71,18.46,False,False,82.9,2.43,0.933,False,89.2,-11.25,1.66,-7.35,9.0,11.0,3654144.0,3918645.0,0.818,2603000.0,3703490.0,3804700.0,0.684,74.84,23,16,5,16.6,19,剛爆發,True
CEG,Utilities,Constellation Energy,2024-12-23,224.63,-11.7,-11.71,13.51,0.9,0.333,30,26,17,26.2,,,,,,,,,,,,,,,,,,,,,,,24,22,22,,22,,False
AEP,Utilities,American Electric Power,2024-12-23,88.05,-7.36,-8.28,7.43,-0.19,0.333,18,24,24,21.0,,,,,,,,,,,,,,,,,,,,,,,25,22,22,,22,,False
FE,Utilities,FirstEnergy,2024-12-23,37.33,-6.77,-9.01,5.8,-1.05,0.333,16,25,25,20.5,,,,,,,,,,,,,,,,,,,,,,,26,22,22,,22,,False
NEE,Utilities,NextEra Energy,2024-12-23,68.95,-8.34,-14.13,3.18,-4.03,0.333,22,30,28,25.6,,,,,,,,,,,,,,,,,,,,,,,27,22,22,,22,,False
ES,Utilities,Eversource Energy,2024-12-23,53.49,-10.02,-14.06,3.43,-4.3,0.333,28,29,27,28.1,,,,,,,,,,,,,,,,,,,,,,,28,22,22,,22,剛爆發,False
ED,Utilities,Consolidated Edison,2024-12-23,85.18,-10.97,-13.18,1.85,-5.11,0.333,29,28,29,28.7,,,,,,,,,,,,,,,,,,,,,,,29,22,22,,22,剛爆發,False
