ticker,stock_name,supply_chain,as_of_date,chain_point,chain_z_point,chain_state,stock_point,stock_z_in_chain,chain_size,price_lag,early_flag
2201,裕隆,EV / Auto Electronics,2026-09-03,0.99,-0.67,❄️ Weak,10.0,0.92,17,-1.59,
3576,聯合再生,Solar / Wind Renewable,2026-09-03,-16.98,-1.55,❄️ Weak,-16.16,0.05,13,-1.6,
7711,永擎,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,103.61,2.09,42,-1.64,
6830,汎銓,Semiconductor Equipment & Materials,2026-09-03,13.17,-0.07,❄️ Weak,53.12,1.57,44,-1.64,
2630,亞航,Defense / Aerospace / Drone,2026-09-03,-7.01,-1.06,❄️ Weak,3.13,0.6,12,-1.66,
2476,鉅祥,Medical Device / Healthcare,2026-09-03,4.28,-0.5,❄️ Weak,25.81,1.17,7,-1.67,
4576,大銀微系統,Robotics / Automation,2026-09-03,7.35,-0.35,💰 Capital Leading,44.16,1.35,41,-1.7,
2360,致茂,EV / Auto Electronics,2026-09-03,0.99,-0.67,❄️ Weak,11.27,1.05,17,-1.72,
3605,宏致,Connector / Interconnect,2026-09-03,9.18,-0.26,❄️ Weak,54.64,1.49,24,-1.75,
2360,致茂,Smart Grid / Transformer,2026-09-03,-2.54,-0.84,💰 Capital Leading,11.27,0.91,19,-1.75,
2351,順德,Advanced Packaging,2026-09-03,23.21,0.42,🚀 Confirmed,90.97,2.18,20,-1.76,
3055,蔚華科,Semiconductor Equipment & Materials,2026-09-03,13.17,-0.07,❄️ Weak,57.25,1.73,44,-1.8,
2434,統懋,AI / HPC Semiconductor,2026-09-03,22.62,0.4,🔥 Overheated,82.75,2.21,30,-1.81,
6834,天二科技,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,96.48,2.11,34,-1.9,
7788,松川精密,Connector / Interconnect,2026-09-03,9.18,-0.26,❄️ Weak,59.75,1.66,24,-1.92,
3708,上緯投控,Solar / Wind Renewable,2026-09-03,-16.98,-1.55,❄️ Weak,-9.33,0.42,13,-1.97,
6426,統新,Optical Communication / AI Networking,2026-09-03,0.03,-0.71,❄️ Weak,34.08,1.33,30,-2.04,
4590,富田-創,EV / Auto Electronics,2026-09-03,0.99,-0.67,❄️ Weak,14.62,1.39,17,-2.06,
2615,萬海,Shipping / Logistics,2026-09-03,16.44,0.09,🚀 Confirmed,44.8,2.17,10,-2.08,
8033,雷虎,Defense / Aerospace / Drone,2026-09-03,-7.01,-1.06,❄️ Weak,10.64,1.04,12,-2.1,
6214,精誠,Cloud / Data Center / Cybersecurity,2026-09-03,7.86,-0.33,❄️ Weak,47.28,1.85,21,-2.18,
3008,大立光,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,138.45,2.44,44,-2.2,
2395,研華,Robotics / Automation,2026-09-03,7.35,-0.35,💰 Capital Leading,61.85,2.0,41,-2.35,
3167,大量,Robotics / Automation,2026-09-03,7.35,-0.35,💰 Capital Leading,65.46,2.13,41,-2.48,
3665,貿聯-KY,EV / Auto Electronics,2026-09-03,0.99,-0.67,❄️ Weak,18.82,1.82,17,-2.49,
6446,藥華藥,Biotech / Innovative Drug / CDMO,2026-09-03,-1.15,-0.77,❄️ Weak,75.96,1.73,5,-2.5,
3450,聯鈞,Optical Communication / AI Networking,2026-09-03,0.03,-0.71,❄️ Weak,47.02,1.83,30,-2.54,
3094,聯傑,Optical Communication / AI Networking,2026-09-03,0.03,-0.71,❄️ Weak,47.38,1.85,30,-2.56,
6669,緯穎,Cloud / Data Center / Cybersecurity,2026-09-03,7.86,-0.33,❄️ Weak,55.87,2.25,21,-2.58,
2027,大成鋼,Steel,2026-09-03,2.19,-0.61,💰 Capital Leading,27.32,1.98,7,-2.59,
8039,台虹,PCB / HDI / IC Substrate,2026-09-03,18.9,0.21,🚀 Confirmed,123.33,2.85,34,-2.64,
2634,漢翔,Defense / Aerospace / Drone,2026-09-03,-7.01,-1.06,❄️ Weak,20.92,1.65,12,-2.71,
6226,光鼎,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,170.16,3.08,44,-2.84,
2395,研華,Cloud / Data Center / Cybersecurity,2026-09-03,7.86,-0.33,❄️ Weak,61.85,2.54,21,-2.87,
2301,光寶科,Data Center Power / PSU,2026-09-03,3.99,-0.52,❄️ Weak,51.78,2.42,14,-2.94,
6409,旭隼,Solar / Wind Renewable,2026-09-03,-16.98,-1.55,❄️ Weak,10.53,1.52,13,-3.07,
6834,天二科技,Connector / Interconnect,2026-09-03,9.18,-0.26,❄️ Weak,96.48,2.86,24,-3.12,
2426,鼎元,Display & Optical,2026-09-03,19.53,0.24,🚀 Confirmed,208.16,3.86,44,-3.62,
3532,台勝科,Semiconductor Equipment & Materials,2026-09-03,13.17,-0.07,❄️ Weak,104.18,3.57,44,-3.64,
2455,全新,Optical Communication / AI Networking,2026-09-03,0.03,-0.71,❄️ Weak,79.51,3.1,30,-3.81,
2059,川湖,AI Server / ODM,2026-09-03,23.65,0.45,🚀 Confirmed,190.78,4.36,42,-3.91,
4949,有成精密,Solar / Wind Renewable,2026-09-03,-16.98,-1.55,❄️ Weak,28.98,2.54,13,-4.09,
2464,盟立,Robotics / Automation,2026-09-03,7.35,-0.35,💰 Capital Leading,114.58,3.93,41,-4.28,
6278,台表科,Smart Grid / Transformer,2026-09-03,-2.54,-0.84,💰 Capital Leading,50.95,3.52,19,-4.36,
