symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert,earnings_passed
MPWR,Information Technology,Monolithic Power Systems,2023-08-21,478.21,-10.35,-5.93,1.65,-3.25,0.333,59,64,53,59.3,,,,,,,,,,,,,,,,,,,,,,,62,29,29,,29,剛爆發,False
ADI,Information Technology,Analog Devices,2023-08-21,169.73,-10.21,1.41,-2.15,-3.27,0.333,57,44,62,54.1,,,,,,,,,,,,,,,,,,,,,,,63,29,29,,29,剛爆發,False
LITE,Information Technology,Lumentum,2023-08-21,51.59,-1.47,-3.8,-4.16,-3.4,0.0,27,61,64,44.6,,,,,,,,,,,,,,,,,,,,,,,64,29,29,,29,剛爆發,False
GDDY,Information Technology,GoDaddy,2023-08-21,71.52,-4.12,-1.15,-5.4,-4.01,0.0,38,55,67,48.9,,,,,,,,,,,,,,,,,,,,,,,65,29,29,,29,剛爆發,False
SWKS,Information Technology,Skyworks Solutions,2023-08-21,95.01,-7.68,0.32,-4.89,-4.28,0.333,51,48,65,52.9,,,,,,,,,,,,,,,,,,,,,,,66,29,29,,29,剛爆發,False
ZBRA,Information Technology,Zebra Technologies,2023-08-21,268.39,-10.29,1.39,-8.06,-6.26,0.333,58,45,68,56.1,,,,,,,,,,,,,,,,,,,,,,,67,29,29,,29,剛爆發,False
CIEN,Information Technology,Ciena,2023-08-21,41.49,-0.22,-13.54,-10.16,-8.52,0.0,20,68,70,44.4,,,,,,,,,,,,,,,,,,,,,,,68,29,29,,29,剛爆發,False
QCOM,Information Technology,Qualcomm,2023-08-21,103.36,-14.8,0.67,-10.11,-8.59,0.333,64,47,69,59.9,,,,,,,,,,,,,,,,,,,,,,,69,29,29,,29,剛爆發,False
FTNT,Information Technology,Fortinet,2023-08-21,58.81,-23.42,-13.22,-0.08,-9.2,0.0,70,67,60,67.1,,,,,,,,,,,,,,,,,,,,,,,70,29,29,,29,剛爆發,False
COHR,Information Technology,Coherent Corp.,2023-08-21,35.39,-24.01,-4.17,-17.1,-15.59,0.0,71,63,71,68.6,,,,,,,,,,,,,,,,,,,,,,,71,29,29,,29,剛爆發,False
KEYS,Information Technology,Keysight Technologies,2023-08-21,129.2,-20.59,-20.06,-18.13,-19.23,0.0,69,72,72,70.5,,,,,,,,,,,,,,,,,,,,,,,72,29,29,,29,剛爆發,False
CRH,Materials,CRH plc,2023-08-21,54.41,-4.63,17.39,26.43,16.41,0.667,16,3,1,9.1,,,False,True,54.01,4.6,0.877,False,57.66,-5.63,1.52,-4.63,10.0,10.0,1635020.0,1865110.0,1.0,3371200.0,2146670.0,1895800.0,1.778,78.17,1,13,1,5.8,3,吃老本,False
SHW,Materials,Sherwin-Williams,2023-08-21,258.28,-5.32,15.74,20.28,12.75,0.667,18,5,3,11.1,22.31,13.97,False,False,259.22,4.81,1.004,False,276.37,-6.55,-2.04,-5.32,10.0,10.0,1324630.0,1318970.0,1.0,1478100.0,1285000.0,1240253.0,1.192,78.57,2,12,5,6.6,5,吃老本,True
MLM,Materials,Martin Marietta Materials,2023-08-21,429.85,-2.56,9.72,21.18,12.38,0.667,8,13,2,8.3,15.29,92.2,False,False,440.92,8.05,1.144,False,455.58,-5.65,1.41,-2.56,9.0,11.0,428244.0,374354.0,0.818,327800.0,331290.0,354646.0,0.924,81.32,3,6,9,5.4,2,,True
VMC,Materials,Vulcan Materials Company,2023-08-21,210.49,-2.25,9.82,17.75,10.77,0.667,7,12,4,7.9,19.57,53.5,False,False,215.16,7.77,1.132,False,224.67,-6.31,1.43,-2.25,9.0,11.0,835500.0,738027.0,0.818,571500.0,695730.0,677246.0,0.844,81.31,4,7,13,7.0,6,,True
ECL,Materials,Ecolab,2023-08-21,174.93,-1.69,8.45,14.53,8.96,0.667,3,15,5,7.0,2.43,2.24,False,False,178.12,4.02,0.838,False,185.52,-5.71,0.63,-1.69,9.0,11.0,1018766.0,1215445.0,0.818,631000.0,938850.0,930886.0,0.678,76.18,5,16,18,12.0,15,吃老本,True
PKG,Materials,Packaging Corporation of America,2023-08-21,135.04,-4.44,15.91,8.03,6.88,0.667,15,4,7,10.1,15.64,-2.99,False,True,130.56,5.14,1.304,False,146.71,-7.95,-0.64,-4.44,7.0,13.0,612842.0,469800.0,0.538,349900.0,376490.0,425066.0,0.823,77.99,6,14,14,10.8,11,吃老本,True
LIN,Materials,Linde plc,2023-08-21,367.22,-1.83,7.51,10.57,6.7,0.667,4,16,6,8.0,2.37,9.07,False,True,364.06,2.61,0.888,False,378.84,-3.07,1.73,-1.83,8.0,12.0,1053062.0,1186125.0,0.667,1022100.0,1003060.0,964026.0,1.06,75.13,7,17,8,11.2,13,吃老本,True
NUE,Materials,Nucor,2023-08-21,158.44,-2.1,21.88,2.44,6.16,0.667,6,1,13,5.9,4.35,14.4,False,True,158.14,6.81,1.074,False,173.85,-8.86,-1.75,-2.1,10.0,10.0,1282960.0,1194670.0,1.0,1017900.0,1179560.0,1152940.0,0.883,81.84,8,5,10,7.2,7,,True
LYB,Materials,LyondellBasell,2023-08-21,80.15,-0.61,11.98,3.82,4.75,0.667,2,9,12,6.1,6.14,43.78,False,True,77.06,4.31,1.088,False,82.7,-3.08,0.39,-0.61,12.0,8.0,2018466.0,1855825.0,1.5,2301300.0,1718080.0,1850826.0,1.243,91.32,9,2,4,5.2,1,剛爆發,True
AVY,Materials,Avery Dennison,2023-08-21,174.17,-0.13,13.68,2.41,4.59,0.667,1,7,14,5.4,-7.68,3.15,False,True,167.5,5.2,1.198,False,186.69,-6.71,4.07,-0.13,8.0,12.0,493425.0,411783.0,0.667,557200.0,401190.0,392600.0,1.419,82.52,10,4,2,6.0,4,剛爆發,False
DD,Materials,DuPont,2023-08-21,88.8,-3.44,11.52,3.9,3.97,0.667,12,10,10,11.0,2.62,5.34,False,True,87.28,4.13,0.983,False,93.58,-5.11,-1.01,-3.44,9.0,11.0,1972281.0,2005948.0,0.818,1275702.0,1721556.0,1791554.0,0.712,77.01,11,15,17,13.8,16,,True
PPG,Materials,PPG Industries,2023-08-21,129.79,-4.41,3.94,7.64,3.71,0.667,14,20,8,14.6,4.91,17.21,False,False,134.41,2.59,1.197,False,142.76,-9.08,-0.83,-4.41,9.0,11.0,1648722.0,1376981.0,0.818,1501900.0,1250590.0,1341420.0,1.12,80.25,12,11,7,10.6,9,,True
SW,Materials,Smurfit Westrock,2023-08-21,34.69,-3.26,6.56,5.58,3.62,0.667,11,18,9,12.7,,,False,True,34.04,5.73,0.395,False,40.05,-13.38,-5.59,-3.26,4.0,5.0,150.0,380.0,0.8,0.0,190.0,140.0,0.0,64.72,13,20,20,17.2,19,吃老本,False
APD,Materials,Air Products,2023-08-21,266.79,-4.99,5.91,3.87,2.17,0.667,17,19,11,16.4,2.24,3.11,False,False,270.16,3.59,0.746,False,298.78,-10.71,1.22,-4.99,13.0,7.0,703238.0,942314.0,1.857,381200.0,546180.0,606113.0,0.629,88.41,14,3,19,10.6,9,剛爆發,True
IP,Materials,International Paper,2023-08-21,30.05,-3.81,12.28,-4.38,-0.07,0.333,13,8,17,12.3,53.08,14.4,False,True,29.1,3.78,1.458,False,37.18,-19.18,-1.68,-3.81,7.0,13.0,3288100.0,2254923.0,0.538,2678900.0,2360740.0,2281260.0,1.174,80.64,15,9,6,10.8,11,剛爆發,True
DOW,Materials,Dow Inc.,2023-08-21,45.36,-2.67,8.74,-4.11,-0.54,0.333,9,14,16,11.9,6.07,55.13,False,True,45.12,5.07,0.993,False,49.83,-8.97,-0.07,-2.67,10.0,10.0,4017780.0,4044710.0,1.0,3282700.0,3473380.0,3727886.0,0.881,80.75,16,8,11,11.8,14,剛爆發,True
FCX,Materials,Freeport-McMoRan,2023-08-21,36.87,-12.15,10.65,-3.2,-1.98,0.333,25,11,15,18.8,-1.44,16.24,False,False,39.09,8.9,1.008,False,44.62,-17.37,-1.31,-12.15,6.0,14.0,9597633.0,9520207.0,0.429,8446600.0,10032490.0,9607053.0,0.879,66.26,17,19,12,16.8,18,,False
CF,Materials,CF Industries,2023-08-21,69.05,-8.96,17.66,-13.08,-4.37,0.333,21,2,20,15.1,28.69,16.1,False,False,70.81,9.81,0.946,False,110.06,-37.27,-6.92,-8.96,8.0,12.0,2062862.0,2180133.0,0.667,1629100.0,1960900.0,2095273.0,0.778,68.41,18,18,16,17.6,20,,True
STLD,Materials,Steel Dynamics,2023-08-21,97.59,-1.97,6.81,-13.45,-5.52,0.333,5,17,21,11.8,0.31,10.66,False,False,100.42,9.03,1.021,False,129.85,-24.84,-3.31,-1.97,10.0,10.0,1272610.0,1246400.0,1.0,998400.0,1376350.0,1243233.0,0.803,80.36,19,10,15,14.6,17,剛爆發,True
BALL,Materials,Ball Corporation,2023-08-21,50.46,-10.43,-1.83,-6.75,-6.44,0.0,23,21,18,21.4,,,,,,,,,,,,,,,,,,,,,,,20,21,21,,21,,False
MOS,Materials,Mosaic Company (The),2023-08-21,35.64,-3.06,15.74,-23.16,-8.41,0.333,10,5,24,11.3,-5.79,-9.03,False,True,34.72,8.78,1.135,False,56.55,-36.98,-1.32,-3.06,13.0,7.0,3185269.0,2806800.0,1.857,3623300.0,2447570.0,2635280.0,1.375,95.36,21,1,3,9.4,8,剛爆發,True
NEM,Materials,Newmont,2023-08-21,35.86,-9.69,-4.88,-10.29,-8.79,0.0,22,23,19,21.7,,,,,,,,,,,,,,,,,,,,,,,22,21,21,,21,,False
AMCR,Materials,Amcor,2023-08-21,41.26,-7.83,-3.78,-14.55,-10.18,0.0,19,22,22,20.5,,,,,,,,,,,,,,,,,,,,,,,23,21,21,,21,,False
CTVA,Materials,Corteva,2023-08-21,48.32,-11.04,-9.23,-18.62,-14.38,0.0,24,25,23,24.1,,,,,,,,,,,,,,,,,,,,,,,24,21,21,,21,,False
ALB,Materials,Albemarle Corporation,2023-08-21,181.21,-8.8,-6.82,-23.68,-15.75,0.0,20,24,25,22.2,,,,,,,,,,,,,,,,,,,,,,,25,21,21,,21,,False
IFF,Materials,International Flavors & Fragrances,2023-08-21,61.37,-22.57,-14.73,-28.16,-23.4,0.0,26,26,26,26.0,,,,,,,,,,,,,,,,,,,,,,,26,21,21,,21,,False
DLR,Real Estate,Digital Realty,2023-08-21,114.74,2.58,28.86,22.73,19.23,1.0,1,2,1,1.3,-41.36,-29.9,False,True,106.85,9.45,1.175,False,119.3,-3.82,3.8,2.58,10.0,10.0,2401380.0,2043980.0,1.0,1865800.0,2107110.0,1928826.0,0.967,88.63,1,5,6,3.6,1,,False
IRM,Real Estate,Iron Mountain,2023-08-21,55.43,1.01,15.43,19.66,13.94,1.0,3,4,2,3.1,-1.47,19.25,False,True,53.74,6.26,1.033,False,56.98,-2.72,3.49,1.01,10.0,10.0,1322060.0,1280440.0,1.0,699800.0,1044480.0,1120313.0,0.625,85.07,2,8,22,8.4,5,吃老本,False
WELL,Real Estate,Welltower,2023-08-21,76.71,0.75,10.99,10.76,8.32,1.0,4,7,5,5.1,13.25,24.87,False,True,76.61,6.16,1.013,False,81.19,-5.52,-0.21,0.75,9.0,11.0,1830744.0,1806436.0,0.818,1388700.0,1809190.0,1768760.0,0.785,80.38,3,12,14,8.8,8,吃老本,True
BXP,Real Estate,"BXP, Inc.",2023-08-21,54.49,-2.94,36.43,-0.54,8.1,0.333,16,1,12,10.7,11.33,-0.05,False,True,52.63,8.56,1.228,False,70.89,-23.13,1.12,-2.94,10.0,10.0,1664610.0,1355520.0,1.0,929000.0,1134930.0,1172653.0,0.792,85.17,4,7,13,7.0,3,,True
EQIX,Real Estate,Equinix,2023-08-21,726.93,-2.87,6.21,14.18,7.92,0.667,15,13,3,12.0,4.9,27.38,False,False,732.74,6.56,0.829,False,771.2,-5.74,3.29,-2.87,10.0,9.0,318070.0,383755.0,1.111,243400.0,314080.0,296580.0,0.821,80.77,5,10,9,7.8,4,,True
WY,Real Estate,Weyerhaeuser,2023-08-21,29.79,-3.09,16.28,7.05,6.82,0.667,17,3,7,10.8,52.61,71.05,False,False,30.19,5.21,1.093,False,32.08,-7.15,1.02,-3.09,9.0,11.0,3110411.0,2846272.0,0.818,2768500.0,2749370.0,2732660.0,1.013,79.95,6,13,5,8.6,7,吃老本,True
CSGP,Real Estate,CoStar Group,2023-08-21,80.2,-1.81,2.18,13.39,6.79,0.667,10,18,4,11.2,4.03,13.75,False,False,84.99,5.53,0.96,False,92.36,-13.17,2.44,-1.81,11.0,9.0,1249918.0,1302011.0,1.222,743400.0,1001920.0,1095253.0,0.679,85.02,7,9,20,10.4,11,,True
ESS,Real Estate,Essex Property Trust,2023-08-21,211.87,-0.03,13.91,5.63,6.29,0.667,6,5,9,6.3,13.51,10.92,False,False,212.14,6.29,1.841,False,255.56,-17.1,0.39,-0.03,8.0,12.0,515162.0,279791.0,0.667,347300.0,250560.0,251306.0,1.382,92.36,8,3,2,4.8,2,,True
AVB,Real Estate,AvalonBay Communities,2023-08-21,163.0,-2.51,6.6,5.69,3.86,0.667,12,12,8,11.2,120.4,-8.45,False,False,168.57,6.2,1.009,False,190.56,-14.46,1.19,-2.51,9.0,11.0,604811.0,599581.0,0.818,398600.0,497970.0,491373.0,0.811,78.89,9,15,12,12.0,13,吃老本,True
INVH,Real Estate,Invitation Homes,2023-08-21,30.23,-4.13,1.84,8.6,3.73,0.667,20,19,6,16.9,-5.91,26.69,False,False,30.85,6.28,0.969,False,34.94,-13.47,0.87,-4.13,8.0,12.0,2425012.0,2502908.0,0.667,1946800.0,2412070.0,2390740.0,0.814,74.82,10,20,11,14.2,15,吃老本,False
EQR,Real Estate,Equity Residential,2023-08-21,56.8,-0.76,8.97,3.31,3.71,0.667,7,11,10,8.8,-7.63,-12.26,False,False,58.1,6.15,1.34,False,68.49,-17.07,0.74,-0.76,9.0,11.0,1729211.0,1290927.0,0.818,981700.0,1077890.0,1171286.0,0.838,85.55,11,6,8,8.4,5,,True
CBRE,Real Estate,CBRE Group,2023-08-21,82.58,0.22,9.28,-2.84,0.96,0.667,5,10,14,8.3,7.76,7.34,False,False,82.97,4.97,1.09,False,89.58,-7.81,0.35,0.22,12.0,8.0,1263400.0,1159150.0,1.5,848100.0,1132810.0,1121413.0,0.756,91.85,12,4,16,9.6,9,剛爆發,True
PLD,Real Estate,Prologis,2023-08-21,111.47,-0.8,-1.13,2.52,0.78,0.333,8,25,11,13.7,32.17,-9.91,False,False,111.83,5.29,1.18,False,122.42,-8.95,0.98,-0.8,8.0,12.0,2088600.0,1770475.0,0.667,2559800.0,1775670.0,1742773.0,1.469,80.56,13,11,1,9.8,10,,True
REG,Real Estate,Regency Centers,2023-08-21,54.24,-5.69,10.56,-0.96,0.74,0.333,22,8,13,16.0,0.66,13.08,False,False,55.81,8.0,0.923,False,59.46,-8.78,-0.2,-5.69,9.0,11.0,1255577.0,1360518.0,0.818,1049300.0,1474190.0,1348800.0,0.778,74.93,14,19,15,16.2,18,,True
FRT,Real Estate,Federal Realty Investment Trust,2023-08-21,85.84,-3.34,13.36,-6.8,-0.89,0.333,18,6,19,14.6,11.02,2.11,False,False,86.82,8.06,2.292,False,99.04,-13.33,1.18,-3.34,8.0,12.0,1111212.0,484908.0,0.667,288500.0,530350.0,510813.0,0.565,98.57,15,2,23,11.4,12,剛爆發,True
CPT,Real Estate,Camden Property Trust,2023-08-21,95.43,-1.24,4.08,-6.19,-2.38,0.333,9,17,17,13.0,19.62,22.66,False,False,96.97,3.62,1.012,False,126.54,-24.59,0.91,-1.24,9.0,11.0,789022.0,779563.0,0.818,440100.0,579620.0,637606.0,0.69,79.6,16,14,19,15.8,17,,True
PSA,Real Estate,Public Storage,2023-08-21,244.68,-1.86,-2.61,-3.79,-3.01,0.0,11,27,15,16.6,3.31,4.67,False,False,253.54,6.83,0.964,False,305.85,-20.0,1.05,-1.86,9.0,11.0,887644.0,920590.0,0.818,615200.0,685620.0,753973.0,0.816,78.45,17,17,10,15.6,16,,True
SPG,Real Estate,Simon Property Group,2023-08-21,95.03,-11.05,9.98,-6.21,-3.37,0.333,30,9,18,21.3,2.0,1.95,False,False,101.1,8.46,0.849,False,110.68,-14.14,-4.21,-11.05,9.0,11.0,1206888.0,1421318.0,0.818,1080900.0,1316700.0,1211900.0,0.892,68.82,18,23,7,17.8,21,,True
VICI,Real Estate,Vici Properties,2023-08-21,25.68,-3.99,1.2,-6.02,-3.71,0.333,19,21,16,19.0,,,,,,,,,,,,,,,,,,,,,,,19,24,24,,24,,False
KIM,Real Estate,Kimco Realty,2023-08-21,16.24,-7.09,5.04,-6.96,-3.99,0.333,24,15,20,20.5,-40.27,163.14,False,False,17.21,9.9,1.129,False,19.68,-17.47,-1.78,-7.09,8.0,12.0,4274000.0,3785166.0,0.667,4136200.0,3373390.0,3344313.0,1.237,74.8,20,21,4,17.2,20,,False
UDR,Real Estate,"UDR, Inc.",2023-08-21,34.55,-2.66,0.82,-8.4,-4.66,0.333,13,22,23,17.7,768.92,-17.27,False,False,36.3,4.96,0.975,False,42.68,-19.05,1.98,-2.66,8.0,12.0,2187975.0,2243233.0,0.667,2683900.0,2074260.0,2120546.0,1.266,76.26,21,18,3,16.2,18,,True
MAA,Real Estate,Mid-America Apartment Communities,2023-08-21,127.2,-2.7,0.05,-10.07,-5.7,0.333,14,23,24,18.7,10.99,-3.2,False,False,130.93,3.81,1.002,False,160.68,-20.83,0.66,-2.7,9.0,11.0,520544.0,519472.0,0.818,309100.0,513500.0,487820.0,0.634,78.46,22,16,21,19.4,22,剛爆發,True
AMT,Real Estate,American Tower,2023-08-21,159.81,-6.05,-1.75,-7.87,-5.89,0.0,23,26,22,23.7,,,,,,,,,,,,,,,,,,,,,,,23,24,24,,24,,False
SBAC,Real Estate,SBA Communications,2023-08-21,210.37,1.97,-0.27,-12.8,-5.98,0.333,2,24,27,13.6,24.23,-37.48,False,False,214.71,7.38,1.218,False,324.89,-35.25,0.31,1.97,13.0,7.0,896276.0,735728.0,1.857,490000.0,653820.0,708633.0,0.691,100.0,24,1,18,13.6,14,剛爆發,True
DOC,Real Estate,Healthpeak Properties,2023-08-21,16.83,-5.59,5.37,-15.24,-7.67,0.333,21,14,28,20.3,-8.4,-17.41,False,False,17.14,5.45,1.084,False,22.74,-25.99,0.7,-5.59,7.0,13.0,3306657.0,3049638.0,0.538,1935900.0,2684710.0,2764666.0,0.7,73.98,25,22,17,22.2,23,,True
VTR,Real Estate,Ventas,2023-08-21,39.22,-10.53,1.38,-11.62,-8.1,0.333,29,20,25,25.5,,,,,,,,,,,,,,,,,,,,,,,26,24,24,,24,,False
O,Real Estate,Realty Income,2023-08-21,47.39,-8.52,-3.31,-11.65,-8.78,0.0,26,28,26,26.6,,,,,,,,,,,,,,,,,,,,,,,27,24,24,,24,,False
HST,Real Estate,Host Hotels & Resorts,2023-08-21,12.78,-15.07,-7.14,-7.53,-9.32,0.0,31,29,21,28.4,,,,,,,,,,,,,,,,,,,,,,,28,24,24,,24,,False
ARE,Real Estate,Alexandria Real Estate Equities,2023-08-21,98.33,-8.83,4.34,-22.38,-12.31,0.333,27,16,31,24.5,,,,,,,,,,,,,,,,,,,,,,,29,24,24,,24,,False
EXR,Real Estate,Extra Space Storage,2023-08-21,112.96,-9.17,-11.15,-18.16,-14.16,0.0,28,31,29,29.1,,,,,,,,,,,,,,,,,,,,,,,30,24,24,,24,剛爆發,False
CCI,Real Estate,Crown Castle,2023-08-21,84.68,-8.48,-9.57,-22.01,-15.52,0.0,25,30,30,27.5,,,,,,,,,,,,,,,,,,,,,,,31,24,24,,24,剛爆發,False
VST,Utilities,Vistra Corp.,2023-08-21,29.23,8.66,24.2,36.89,26.66,1.0,2,2,1,1.8,42.68,1598.82,False,True,26.88,3.33,1.134,False,30.07,-2.79,0.87,8.66,12.0,8.0,4086116.0,3602500.0,1.5,2932600.0,3607350.0,4118293.0,0.712,97.89,1,1,17,4.2,2,,True
CEG,Utilities,Constellation Energy,2023-08-21,104.01,10.88,26.6,34.39,26.56,1.0,1,1,2,1.2,85.9,-59.13,False,True,95.82,5.62,1.062,False,108.31,-3.97,1.05,10.88,11.0,9.0,1789818.0,1685177.0,1.222,1383800.0,1634830.0,1595993.0,0.867,93.87,2,2,8,3.2,1,,True
NRG,Utilities,NRG Energy,2023-08-21,35.16,-0.46,10.6,12.97,9.02,0.667,3,3,3,3.0,-48.85,-41.0,False,True,34.79,4.76,0.982,False,41.95,-16.18,1.95,-0.46,9.0,10.0,2979277.0,3034880.0,0.9,1842000.0,2279160.0,2653240.0,0.694,81.18,3,6,19,7.4,3,,False
PNW,Utilities,Pinnacle West Capital,2023-08-21,69.86,-4.55,4.15,10.2,5.0,0.667,13,6,4,9.1,-18.46,-1110.1,False,False,71.15,4.86,0.813,False,75.14,-7.03,1.16,-4.55,10.0,10.0,879480.0,1081950.0,1.0,632800.0,910330.0,889660.0,0.711,76.96,4,14,18,10.8,9,吃老本,True
EIX,Utilities,Edison International,2023-08-21,60.25,-4.15,7.7,4.09,2.93,0.667,10,4,7,7.6,6.61,11.5,False,True,60.17,4.21,0.746,False,63.95,-5.79,1.29,-4.15,9.0,11.0,1176388.0,1577109.0,0.818,970900.0,1397170.0,1311233.0,0.74,73.35,5,17,15,11.8,13,吃老本,True
SO,Utilities,Southern Company,2023-08-21,61.91,-4.91,-0.97,7.57,2.31,0.333,15,20,5,14.5,5.76,11.62,False,False,63.25,2.99,0.75,False,70.34,-11.98,0.41,-4.91,10.0,10.0,2814590.0,3752170.0,1.0,2227400.0,2544020.0,2783193.0,0.8,75.34,6,15,11,10.6,8,吃老本,True
PCG,Utilities,PG&E Corporation,2023-08-21,16.41,-5.44,1.09,5.83,1.83,0.667,17,10,6,12.7,-11.51,0.79,False,False,17.04,5.89,1.166,False,17.88,-8.19,-0.12,-5.44,8.0,12.0,15728925.0,13484775.0,0.667,9919100.0,12868420.0,14395326.0,0.689,77.1,7,12,20,11.6,11,,False
ATO,Utilities,Atmos Energy,2023-08-21,110.1,-2.99,4.18,2.99,1.79,0.667,6,5,8,6.1,-5.48,0.68,False,False,110.12,3.67,0.928,False,116.44,-5.45,0.63,-2.99,9.0,11.0,757922.0,816527.0,0.818,788600.0,612180.0,646906.0,1.219,76.98,8,13,1,8.6,5,,False
PEG,Utilities,Public Service Enterprise Group,2023-08-21,55.36,-3.26,3.54,1.85,1.0,0.667,7,7,9,7.4,12.3,11.59,False,False,56.35,3.54,0.982,False,61.12,-9.41,0.49,-3.26,9.0,11.0,2341400.0,2385036.0,0.818,1942000.0,2090430.0,2080686.0,0.933,77.69,9,11,6,9.2,6,,True
EXC,Utilities,Exelon,2023-08-21,36.33,-2.49,3.23,-0.75,-0.19,0.333,5,9,13,7.8,1.26,6.03,False,False,36.66,3.75,1.089,False,40.67,-10.67,0.72,-2.49,12.0,8.0,4931141.0,4526825.0,1.5,3412900.0,4333610.0,4471406.0,0.763,90.36,10,3,13,7.8,4,剛爆發,True
CNP,Utilities,CenterPoint Energy,2023-08-21,26.3,-5.61,0.25,0.1,-1.29,0.667,18,15,12,15.9,4.58,8.3,False,False,27.16,3.39,0.929,False,30.42,-13.54,0.11,-5.61,7.0,13.0,4006028.0,4311169.0,0.538,2803100.0,3346060.0,3365380.0,0.833,71.01,11,20,9,14.2,17,吃老本,True
AWK,Utilities,American Water Works,2023-08-21,131.39,-3.96,-1.63,0.17,-1.31,0.333,8,24,11,13.4,10.97,-0.83,False,False,133.77,4.2,1.182,False,150.03,-12.42,1.05,-3.96,9.0,11.0,961577.0,813690.0,0.818,638300.0,954400.0,874773.0,0.73,81.0,12,7,16,10.8,9,,True
ED,Utilities,Consolidated Edison,2023-08-21,81.82,-5.16,-2.15,0.21,-1.72,0.333,16,26,10,17.8,-8.43,16.77,False,False,83.13,4.32,0.84,False,90.29,-9.38,0.63,-5.16,8.0,12.0,1701825.0,2027108.0,0.667,1890800.0,1791310.0,1693266.0,1.117,71.84,13,19,2,13.2,16,吃老本,False
DUK,Utilities,Duke Energy,2023-08-21,81.62,-1.86,3.27,-4.52,-1.91,0.333,4,8,19,8.2,-7.61,-4.9,False,False,81.76,4.17,1.08,False,98.22,-16.9,-0.68,-1.86,12.0,8.0,2971641.0,2751100.0,1.5,2374600.0,2599590.0,2941640.0,0.807,90.02,14,4,10,9.2,6,剛爆發,False
LNT,Utilities,Alliant Energy,2023-08-21,45.91,-5.77,0.46,-2.06,-2.36,0.333,20,12,14,16.4,9.8,-7.9,False,False,47.36,3.94,1.226,False,56.5,-18.74,0.32,-5.77,9.0,11.0,1730677.0,1411690.0,0.818,1171700.0,1587020.0,1548166.0,0.757,80.39,15,8,14,12.0,14,剛爆發,True
NI,Utilities,NiSource,2023-08-21,24.21,-4.22,-0.11,-2.74,-2.45,0.0,11,17,15,13.6,4.04,2.03,False,False,24.68,3.15,1.141,False,27.99,-13.51,0.53,-4.22,11.0,9.0,3436990.0,3011722.0,1.222,1784500.0,2306800.0,2747893.0,0.649,85.99,16,5,21,12.6,15,剛爆發,True
EVRG,Utilities,Evergy,2023-08-21,50.76,-4.39,0.09,-3.15,-2.65,0.333,12,16,16,14.0,4.97,1.72,False,False,51.85,3.99,0.974,False,61.15,-16.99,0.87,-4.39,10.0,10.0,1266050.0,1300440.0,1.0,1266100.0,1262780.0,1278613.0,0.99,79.75,17,10,4,11.6,11,剛爆發,True
AEE,Utilities,Ameren,2023-08-21,73.33,-6.27,0.36,-3.19,-3.07,0.333,22,13,17,18.3,12.0,5.54,False,False,75.59,3.2,0.943,False,86.42,-15.14,-0.15,-6.27,7.0,13.0,1190514.0,1262484.0,0.538,1054400.0,1270290.0,1197473.0,0.881,70.76,18,21,7,17.0,21,,True
CMS,Utilities,CMS Energy,2023-08-21,52.35,-5.64,0.83,-3.94,-3.17,0.333,19,11,18,16.4,8.04,0.18,False,False,54.05,3.27,0.992,False,63.18,-17.14,0.32,-5.64,8.0,12.0,1411087.0,1422066.0,0.667,1462500.0,1328780.0,1317680.0,1.11,74.11,19,16,3,14.6,19,,True
WEC,Utilities,WEC Energy Group,2023-08-21,77.1,-4.65,-1.19,-4.88,-3.9,0.0,14,22,20,17.6,8.49,1.76,False,False,79.75,3.16,1.019,False,94.79,-18.65,-1.03,-4.65,7.0,13.0,1301200.0,1276907.0,0.538,1167500.0,1115940.0,1223193.0,0.954,72.7,20,18,5,16.2,20,,True
SRE,Utilities,Sempra,2023-08-21,65.14,-4.14,0.31,-6.32,-4.11,0.333,9,14,23,13.3,7.7,5.57,False,False,66.2,3.97,0.988,False,77.9,-16.38,1.19,-4.14,10.0,10.0,2322520.0,2350580.0,1.0,1762800.0,2262180.0,2297666.0,0.767,80.29,21,9,12,14.4,18,剛爆發,True
DTE,Utilities,DTE Energy,2023-08-21,94.68,-7.62,-0.65,-5.54,-4.84,0.0,26,19,21,22.9,,,,,,,,,,,,,,,,,,,,,,,22,22,22,,22,,False
FE,Utilities,FirstEnergy,2023-08-21,32.34,-6.83,-0.15,-6.97,-5.23,0.0,24,18,24,22.2,,,,,,,,,,,,,,,,,,,,,,,23,22,22,,22,,False
PPL,Utilities,PPL Corporation,2023-08-21,22.84,-7.98,-1.97,-7.1,-6.03,0.0,27,25,25,26.0,,,,,,,,,,,,,,,,,,,,,,,24,22,22,,22,,False
